epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,2197.25,1.59669,2.06996,1.92309,0.57239,0.62356,0.62688,0.2352,2.14132,2.18233,2.24722,0.000777783,0.000777783,0.000777783
69,2227.58,1.5342,2.08875,1.89245,0.56015,0.5781,0.56723,0.22786,2.13611,2.24483,2.26765,0.000774467,0.000774467,0.000774467
70,2260.38,1.57538,2.08455,1.91659,0.64312,0.43728,0.51833,0.19016,2.1456,2.56018,2.30252,0.00077115,0.00077115,0.00077115
71,2289.74,1.52914,2.01131,1.86387,0.58511,0.62164,0.61495,0.24671,2.11627,2.2044,2.21089,0.000767833,0.000767833,0.000767833
72,2319.27,1.55552,2.02842,1.89212,0.56015,0.62199,0.62826,0.2715,1.99109,2.05801,2.10288,0.000764517,0.000764517,0.000764517
73,2351.58,1.58189,2.07016,1.89173,0.59794,0.62915,0.62231,0.26766,1.99269,2.08529,2.1331,0.0007612,0.0007612,0.0007612
74,2382.09,1.5469,2.00858,1.88759,0.62606,0.5913,0.63654,0.26347,1.97387,2.1043,2.1028,0.000757883,0.000757883,0.000757883
75,2413.28,1.54414,2.04807,1.89092,0.64018,0.5735,0.61627,0.25517,1.98332,2.12191,2.11664,0.000754567,0.000754567,0.000754567
76,2445.07,1.54858,2.04946,1.8815,0.59883,0.61661,0.61972,0.26372,2.0333,2.19232,2.19634,0.00075125,0.00075125,0.00075125
77,2476.04,1.5374,2.00958,1.88569,0.6093,0.62773,0.65391,0.26326,2.09576,2.06716,2.20223,0.000747933,0.000747933,0.000747933
78,2507.4,1.54435,2.00562,1.89705,0.53872,0.59129,0.60389,0.24653,2.09895,2.13695,2.23844,0.000744617,0.000744617,0.000744617
79,2535.86,1.51343,1.94686,1.85175,0.57289,0.65235,0.64415,0.27676,1.9982,2.02606,2.16097,0.0007413,0.0007413,0.0007413
80,2569.77,1.56322,2.00735,1.90278,0.60561,0.63814,0.66448,0.28555,1.96766,2.06606,2.14364,0.000737983,0.000737983,0.000737983
81,2599.68,1.53084,1.98072,1.87504,0.54839,0.63967,0.64553,0.27233,1.93301,2.09862,2.08564,0.000734667,0.000734667,0.000734667
82,2630.07,1.53156,1.9948,1.89677,0.65421,0.64185,0.66213,0.2812,2.01177,2.07498,2.13596,0.00073135,0.00073135,0.00073135
83,2660.01,1.54204,2.00708,1.87986,0.62351,0.64223,0.61176,0.25152,2.05445,2.25678,2.27923,0.000728033,0.000728033,0.000728033
84,2690.93,1.57517,2.06252,1.89881,0.60208,0.64859,0.61954,0.25761,1.97413,2.07401,2.14461,0.000724717,0.000724717,0.000724717
85,2724.2,1.57542,2.06764,1.90674,0.60668,0.66542,0.65441,0.28431,1.92239,2.06357,2.07189,0.0007214,0.0007214,0.0007214
86,2756.37,1.54386,2.02473,1.88073,0.58969,0.65597,0.6364,0.27265,1.95837,2.03707,2.12892,0.000718083,0.000718083,0.000718083
87,2787.87,1.50451,1.96846,1.86759,0.62199,0.63189,0.66808,0.30313,1.86191,1.98424,2.03692,0.000714767,0.000714767,0.000714767
