epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1611.59,1.52639,2.08611,1.93081,0.62084,0.63489,0.63072,0.23959,2.10578,2.16032,2.17333,0.0008607,0.0008607,0.0008607
44,1640,1.52877,2.06238,1.92204,0.58014,0.57605,0.56859,0.22338,2.1953,2.34026,2.25771,0.000857383,0.000857383,0.000857383
45,1668.44,1.54692,2.06343,1.95618,0.617,0.66105,0.67546,0.27878,1.91194,2.07126,2.01348,0.000854067,0.000854067,0.000854067
46,1697.05,1.53513,2.06634,1.94733,0.59201,0.64762,0.62725,0.248,2.07045,2.12431,2.14394,0.00085075,0.00085075,0.00085075
47,1725.46,1.53882,2.07302,1.96534,0.53282,0.64961,0.62798,0.26381,1.97051,2.15134,2.07899,0.000847433,0.000847433,0.000847433
48,1753.9,1.54688,2.08546,1.95221,0.62791,0.62512,0.64233,0.26406,2.00326,2.22811,2.13132,0.000844117,0.000844117,0.000844117
49,1782.34,1.5243,2.04579,1.93875,0.61241,0.64326,0.6473,0.26441,1.96142,2.12403,2.07827,0.0008408,0.0008408,0.0008408
50,1810.77,1.52742,2.02731,1.95304,0.62103,0.59502,0.62405,0.26032,1.9704,2.21867,2.11108,0.000837483,0.000837483,0.000837483
51,1839.19,1.53075,2.0091,1.95309,0.6027,0.63457,0.64577,0.29109,1.91481,2.15991,2.05131,0.000834167,0.000834167,0.000834167
52,1867.83,1.52222,2.01704,1.9231,0.6201,0.6373,0.64764,0.26389,1.97574,2.12743,2.08883,0.00083085,0.00083085,0.00083085
53,1896.28,1.50691,1.99816,1.91576,0.61043,0.60133,0.62703,0.27045,2.04389,2.14088,2.12408,0.000827533,0.000827533,0.000827533
54,1924.73,1.55692,2.0778,1.96289,0.57474,0.62165,0.61075,0.25355,1.98466,2.30413,2.10753,0.000824217,0.000824217,0.000824217
55,1953.21,1.53908,2.02675,1.94107,0.63625,0.59425,0.6239,0.28195,1.83936,2.08701,1.98323,0.0008209,0.0008209,0.0008209
56,1981.62,1.53809,2.0165,1.94043,0.56895,0.62079,0.60272,0.26852,1.94573,2.11853,2.10665,0.000817583,0.000817583,0.000817583
57,2010.11,1.53447,2.06618,1.93522,0.69526,0.47582,0.53052,0.20307,2.10058,2.62474,2.13251,0.000814267,0.000814267,0.000814267
58,2038.58,1.53362,2.05647,1.95565,0.58169,0.66407,0.61712,0.25942,2.0221,2.13868,2.12322,0.00081095,0.00081095,0.00081095
59,2067.05,1.52948,2.0088,1.94674,0.615,0.57771,0.59958,0.2506,2.14781,2.1712,2.28084,0.000807633,0.000807633,0.000807633
60,2095.48,1.51401,1.9267,1.92174,0.6274,0.68041,0.66913,0.27824,1.97925,2.09676,2.04441,0.000804317,0.000804317,0.000804317
61,2123.89,1.50752,1.91346,1.88835,0.62066,0.65775,0.64636,0.27834,1.95686,2.1304,2.04762,0.000801,0.000801,0.000801
62,2152.27,1.49753,1.98345,1.90904,0.58516,0.70038,0.66685,0.29513,1.89435,1.98989,1.99474,0.000797683,0.000797683,0.000797683
63,2180.93,1.48837,1.90186,1.89281,0.6222,0.66057,0.6731,0.30344,1.84314,1.96282,1.97638,0.000794367,0.000794367,0.000794367
64,2209.53,1.5007,1.9571,1.92306,0.61633,0.66868,0.65278,0.28518,1.9241,2.04264,2.07408,0.00079105,0.00079105,0.00079105
65,2237.94,1.5127,1.97424,1.93108,0.62211,0.63051,0.66326,0.29066,1.90034,2.0178,2.07393,0.000787733,0.000787733,0.000787733
66,2266.37,1.47614,1.92573,1.88399,0.58778,0.61565,0.62861,0.27531,2.01535,2.01891,2.12012,0.000784417,0.000784417,0.000784417
67,2294.84,1.49809,1.92527,1.89182,0.58334,0.69031,0.66295,0.29655,1.97391,1.99147,2.05851,0.0007811,0.0007811,0.0007811
68,2323.3,1.47415,1.88779,1.89079,0.62149,0.66873,0.68063,0.29055,1.97219,1.97647,2.07077,0.000777783,0.000777783,0.000777783
69,2351.81,1.47154,1.87286,1.89017,0.66371,0.65728,0.6824,0.31305,1.90239,1.97226,2.02637,0.000774467,0.000774467,0.000774467
70,2380.41,1.49567,1.89528,1.90373,0.61208,0.63118,0.66,0.27012,1.95561,2.08538,2.12164,0.00077115,0.00077115,0.00077115
71,2408.79,1.47719,1.8331,1.89183,0.63323,0.65103,0.66349,0.29302,1.93754,2.01856,2.04517,0.000767833,0.000767833,0.000767833
72,2437.25,1.46071,1.87169,1.88142,0.60509,0.66578,0.68432,0.31023,1.85139,1.93545,2.02773,0.000764517,0.000764517,0.000764517
73,2465.66,1.47843,1.86673,1.87888,0.55172,0.60178,0.6096,0.25109,2.08067,2.10266,2.17877,0.0007612,0.0007612,0.0007612
74,2494.14,1.4715,1.84472,1.88131,0.61086,0.63168,0.65127,0.28826,1.93544,1.9932,2.08168,0.000757883,0.000757883,0.000757883
75,2522.61,1.45992,1.83658,1.87347,0.61216,0.62093,0.59943,0.24954,2.12477,2.15824,2.26457,0.000754567,0.000754567,0.000754567
76,2551.06,1.49227,1.86281,1.8926,0.5168,0.61034,0.57859,0.23477,2.13513,2.2194,2.25389,0.00075125,0.00075125,0.00075125
77,2579.52,1.46702,1.85464,1.86403,0.60211,0.6537,0.63638,0.26152,2.01097,2.06053,2.11091,0.000747933,0.000747933,0.000747933
78,2607.89,1.45549,1.85448,1.87753,0.6051,0.67659,0.67491,0.28053,1.95708,2.02912,2.06703,0.000744617,0.000744617,0.000744617
79,2636.32,1.45349,1.79783,1.87745,0.55997,0.63847,0.60532,0.26219,1.90137,2.04493,2.0619,0.0007413,0.0007413,0.0007413
80,2664.74,1.4631,1.78437,1.88009,0.61437,0.66578,0.63379,0.26653,2.03255,2.08273,2.10981,0.000737983,0.000737983,0.000737983
81,2693.16,1.46183,1.80476,1.87208,0.58661,0.64,0.64719,0.2697,2.04572,2.06805,2.1383,0.000734667,0.000734667,0.000734667
82,2721.54,1.45001,1.80311,1.87454,0.66035,0.66304,0.68888,0.30743,1.90303,1.90062,2.03777,0.00073135,0.00073135,0.00073135
83,2750.05,1.43064,1.77285,1.84846,0.63673,0.59493,0.62405,0.27981,1.95519,2.07838,2.09323,0.000728033,0.000728033,0.000728033
84,2778.54,1.44114,1.80749,1.86452,0.62806,0.68217,0.69785,0.32449,1.7859,1.88291,1.96476,0.000724717,0.000724717,0.000724717
85,2807.2,1.43971,1.77917,1.85631,0.63699,0.67629,0.69446,0.325,1.80611,1.87797,1.97264,0.0007214,0.0007214,0.0007214
86,2835.95,1.43354,1.77057,1.85601,0.64374,0.66812,0.68123,0.30452,1.89198,1.94229,2.0612,0.000718083,0.000718083,0.000718083
87,2864.39,1.4597,1.8232,1.88107,0.57748,0.61651,0.61484,0.28576,1.93983,2.04251,2.09118,0.000714767,0.000714767,0.000714767
88,2892.77,1.43805,1.75056,1.86043,0.65498,0.66732,0.67645,0.29336,1.95459,1.96973,2.10397,0.00071145,0.00071145,0.00071145
89,2921.16,1.39966,1.73075,1.84606,0.56783,0.67078,0.63846,0.27527,1.96982,1.99046,2.11108,0.000708133,0.000708133,0.000708133
90,2949.61,1.42359,1.73549,1.84191,0.57809,0.61021,0.61227,0.25228,2.15434,2.07052,2.25578,0.000704817,0.000704817,0.000704817
91,2978.05,1.42672,1.71496,1.84238,0.61046,0.6679,0.66832,0.30942,1.7958,1.89109,1.98452,0.0007015,0.0007015,0.0007015
92,3006.51,1.42362,1.71988,1.86727,0.67141,0.64008,0.66531,0.29742,1.91591,1.92057,2.06488,0.000698183,0.000698183,0.000698183
93,3034.96,1.42543,1.75262,1.85851,0.59513,0.63662,0.64478,0.2824,1.96268,1.93302,2.11854,0.000694867,0.000694867,0.000694867
94,3063.4,1.43221,1.7357,1.84892,0.6555,0.68185,0.68934,0.3237,1.79267,1.81409,1.98166,0.00069155,0.00069155,0.00069155
95,3091.8,1.41484,1.73196,1.84063,0.63263,0.69204,0.67094,0.30273,1.89918,1.88362,2.06911,0.000688233,0.000688233,0.000688233
96,3120.3,1.4024,1.67846,1.82949,0.63859,0.66753,0.67247,0.3066,1.89135,1.83219,2.02409,0.000684917,0.000684917,0.000684917
97,3148.74,1.41127,1.67221,1.82113,0.6507,0.67566,0.68515,0.32784,1.79457,1.81563,1.96384,0.0006816,0.0006816,0.0006816
98,3177.35,1.40507,1.66265,1.8222,0.64703,0.66144,0.68841,0.31728,1.84254,1.8289,2.01492,0.000678283,0.000678283,0.000678283
99,3205.79,1.37977,1.65495,1.8218,0.64098,0.6745,0.67819,0.31433,1.83849,1.88155,1.98237,0.000674967,0.000674967,0.000674967
100,3234.19,1.42088,1.66752,1.82536,0.64953,0.62289,0.64939,0.28507,1.96125,1.90644,2.11264,0.00067165,0.00067165,0.00067165
101,3262.61,1.40953,1.68737,1.83263,0.57251,0.67992,0.65839,0.3184,1.79958,1.82604,1.95867,0.000668333,0.000668333,0.000668333
102,3291.09,1.41244,1.66979,1.82669,0.59408,0.64499,0.64181,0.28026,1.97538,1.93108,2.0808,0.000665017,0.000665017,0.000665017
103,3319.49,1.41824,1.69736,1.83731,0.65553,0.67041,0.68643,0.329,1.78693,1.8311,1.97939,0.0006617,0.0006617,0.0006617
104,3348.15,1.40127,1.68003,1.84093,0.65656,0.64382,0.6635,0.28535,2.04457,1.92561,2.14653,0.000658383,0.000658383,0.000658383
105,3376.63,1.37433,1.63247,1.80844,0.61829,0.7102,0.68552,0.3202,1.86701,1.79693,2.02984,0.000655067,0.000655067,0.000655067
106,3405.12,1.36684,1.63337,1.79694,0.63977,0.68317,0.69017,0.31983,1.83753,1.81162,2.01566,0.00065175,0.00065175,0.00065175
107,3433.58,1.37279,1.58063,1.79378,0.64582,0.70452,0.71455,0.32954,1.90378,1.80626,2.03457,0.000648433,0.000648433,0.000648433
108,3462.24,1.39999,1.65288,1.82616,0.62042,0.69909,0.70196,0.32927,1.82203,1.84896,1.98843,0.000645117,0.000645117,0.000645117
109,3490.68,1.38628,1.62697,1.80177,0.64456,0.63063,0.66051,0.29825,1.88763,1.91983,2.08836,0.0006418,0.0006418,0.0006418
110,3519.09,1.39681,1.66505,1.81562,0.6667,0.6949,0.69841,0.32792,1.83571,1.84951,1.97948,0.000638483,0.000638483,0.000638483
111,3547.57,1.36686,1.59565,1.79234,0.62389,0.70345,0.68071,0.31499,1.89257,1.86765,2.02899,0.000635167,0.000635167,0.000635167
112,3576.01,1.393,1.60569,1.81787,0.61288,0.6995,0.69039,0.31424,1.86422,1.81689,2.02043,0.00063185,0.00063185,0.00063185
113,3604.51,1.39142,1.57968,1.80247,0.63077,0.64659,0.65022,0.27018,2.11841,1.99428,2.24319,0.000628533,0.000628533,0.000628533
114,3632.96,1.38602,1.58738,1.79595,0.59797,0.59842,0.59624,0.2527,2.18846,2.14395,2.32092,0.000625217,0.000625217,0.000625217
115,3661.42,1.3798,1.60413,1.79795,0.60991,0.6483,0.64957,0.29871,1.88863,1.89751,2.06794,0.0006219,0.0006219,0.0006219
116,3689.88,1.40448,1.56878,1.81499,0.64345,0.6931,0.69169,0.33713,1.79221,1.80049,1.95751,0.000618583,0.000618583,0.000618583
117,3718.48,1.36339,1.57684,1.78645,0.62667,0.68033,0.67211,0.3144,1.84914,1.86732,2.0677,0.000615267,0.000615267,0.000615267
118,3746.91,1.34991,1.58221,1.77683,0.63545,0.71154,0.69831,0.33371,1.79345,1.78308,1.96281,0.00061195,0.00061195,0.00061195
119,3775.38,1.36793,1.59239,1.78575,0.66331,0.67512,0.67978,0.31472,1.91177,1.87838,2.07179,0.000608633,0.000608633,0.000608633
120,3803.85,1.37055,1.60435,1.7934,0.64652,0.69701,0.70246,0.35232,1.70986,1.76822,1.94503,0.000605317,0.000605317,0.000605317
121,3832.48,1.35443,1.53683,1.78782,0.63067,0.68762,0.67211,0.31334,1.88758,1.85118,2.02633,0.000602,0.000602,0.000602
122,3860.89,1.34351,1.54163,1.78859,0.63143,0.71558,0.69457,0.34946,1.76532,1.72935,1.97085,0.000598683,0.000598683,0.000598683
123,3889.41,1.3632,1.57253,1.79585,0.65787,0.67463,0.68423,0.34689,1.76571,1.79684,1.96382,0.000595367,0.000595367,0.000595367
124,3917.82,1.32869,1.53121,1.76497,0.64716,0.71498,0.70982,0.34803,1.73572,1.76636,1.90387,0.00059205,0.00059205,0.00059205
125,3946.28,1.34133,1.53811,1.7561,0.61192,0.67058,0.6684,0.2987,1.96853,1.86555,2.13347,0.000588733,0.000588733,0.000588733
126,3974.69,1.3615,1.55314,1.79951,0.64067,0.70234,0.69125,0.32494,1.87676,1.80867,2.03527,0.000585417,0.000585417,0.000585417
127,4003.17,1.32762,1.49624,1.76317,0.64203,0.71126,0.71223,0.33846,1.8022,1.74961,1.96711,0.0005821,0.0005821,0.0005821
128,4031.64,1.32788,1.48759,1.74612,0.65616,0.662,0.67747,0.32729,1.7969,1.7543,1.98104,0.000578783,0.000578783,0.000578783
129,4060.08,1.32699,1.49585,1.75938,0.68168,0.6708,0.69041,0.33325,1.78973,1.74687,1.98995,0.000575467,0.000575467,0.000575467
130,4088.58,1.33332,1.52522,1.76848,0.60754,0.72015,0.69601,0.3454,1.74041,1.72478,1.9521,0.00057215,0.00057215,0.00057215
131,4117.12,1.30644,1.49132,1.75168,0.62125,0.669,0.69033,0.34245,1.75297,1.75729,1.99156,0.000568833,0.000568833,0.000568833
132,4145.58,1.33764,1.45565,1.75719,0.64296,0.68716,0.70025,0.3598,1.73266,1.70592,1.95373,0.000565517,0.000565517,0.000565517
133,4174.29,1.30489,1.45485,1.74899,0.62103,0.71387,0.70031,0.33913,1.80815,1.76902,2.02487,0.0005622,0.0005622,0.0005622
134,4202.73,1.31962,1.47484,1.7475,0.65043,0.73947,0.72098,0.35481,1.74585,1.74203,1.94144,0.000558883,0.000558883,0.000558883
135,4231.13,1.3164,1.45112,1.75206,0.62809,0.67673,0.67714,0.30283,2.0019,1.86804,2.13467,0.000555567,0.000555567,0.000555567
136,4259.58,1.30586,1.47673,1.74477,0.63872,0.69649,0.71044,0.34435,1.75548,1.71223,1.95647,0.00055225,0.00055225,0.00055225
137,4288.01,1.31678,1.4299,1.73838,0.62808,0.68933,0.68342,0.32978,1.83986,1.75509,2.03391,0.000548933,0.000548933,0.000548933
138,4316.42,1.30936,1.44139,1.75618,0.63195,0.68241,0.67738,0.3296,1.83182,1.75825,2.02325,0.000545617,0.000545617,0.000545617
139,4344.89,1.32543,1.46765,1.75603,0.60781,0.7163,0.69644,0.33973,1.75394,1.7452,1.96822,0.0005423,0.0005423,0.0005423
140,4373.38,1.31621,1.45131,1.75861,0.64152,0.69864,0.70423,0.35372,1.70539,1.72539,1.94197,0.000538983,0.000538983,0.000538983
141,4401.84,1.29631,1.42007,1.72896,0.68359,0.6773,0.71164,0.35729,1.7789,1.68282,1.9762,0.000535667,0.000535667,0.000535667
142,4430.37,1.27717,1.36388,1.70942,0.64711,0.69503,0.70493,0.3499,1.74254,1.6939,1.97315,0.00053235,0.00053235,0.00053235
143,4458.84,1.31582,1.41387,1.74999,0.63454,0.69092,0.69484,0.34491,1.73207,1.70649,1.95678,0.000529033,0.000529033,0.000529033
144,4487.25,1.28793,1.39502,1.74529,0.67237,0.68639,0.7119,0.34991,1.78481,1.7509,1.98867,0.000525717,0.000525717,0.000525717
145,4515.75,1.31114,1.40064,1.73755,0.66032,0.67741,0.68925,0.33283,1.83311,1.79776,2.06804,0.0005224,0.0005224,0.0005224
146,4544.23,1.28495,1.4051,1.7215,0.66847,0.68291,0.6877,0.32977,1.86607,1.78422,2.05992,0.000519083,0.000519083,0.000519083
147,4572.68,1.26731,1.3628,1.69661,0.64672,0.7115,0.70215,0.34649,1.78308,1.71113,1.97043,0.000515767,0.000515767,0.000515767
148,4601.18,1.25765,1.35511,1.68787,0.65567,0.68753,0.71439,0.35726,1.76466,1.72936,1.98498,0.00051245,0.00051245,0.00051245
149,4629.61,1.28453,1.3696,1.71904,0.66367,0.69374,0.70547,0.34858,1.67901,1.68817,1.92534,0.000509133,0.000509133,0.000509133
150,4658,1.27917,1.34591,1.71406,0.66138,0.68301,0.6911,0.33755,1.7607,1.73551,1.9826,0.000505817,0.000505817,0.000505817
151,4686.4,1.27744,1.37888,1.70391,0.62238,0.70928,0.69697,0.34981,1.69853,1.71034,1.96388,0.0005025,0.0005025,0.0005025
152,4714.76,1.28159,1.38647,1.70846,0.6388,0.67285,0.70372,0.36247,1.70661,1.67769,1.96932,0.000499183,0.000499183,0.000499183
153,4743.48,1.27721,1.40434,1.72313,0.64378,0.69197,0.70553,0.35836,1.664,1.68824,1.91154,0.000495867,0.000495867,0.000495867
154,4771.91,1.26414,1.36191,1.70869,0.66181,0.65353,0.66884,0.33759,1.74276,1.77597,2.00141,0.00049255,0.00049255,0.00049255
155,4800.33,1.274,1.34401,1.7175,0.65882,0.65772,0.68843,0.351,1.69788,1.72004,1.92482,0.000489233,0.000489233,0.000489233
156,4828.87,1.25518,1.30553,1.70348,0.64602,0.67963,0.6863,0.34974,1.71239,1.69222,1.94966,0.000485917,0.000485917,0.000485917
157,4857.38,1.25341,1.32993,1.69537,0.65639,0.70706,0.70965,0.35911,1.69705,1.71152,1.92362,0.0004826,0.0004826,0.0004826
158,4885.76,1.26501,1.31813,1.68801,0.64103,0.69851,0.67826,0.33817,1.7826,1.73346,2.02895,0.000479283,0.000479283,0.000479283
159,4914.18,1.24709,1.31629,1.70751,0.63698,0.69594,0.70052,0.35799,1.72988,1.71697,1.96176,0.000475967,0.000475967,0.000475967
160,4942.55,1.25366,1.32408,1.70334,0.63389,0.69957,0.68746,0.36673,1.65881,1.67868,1.90831,0.00047265,0.00047265,0.00047265
161,4971.15,1.24785,1.28827,1.68749,0.6629,0.69834,0.69773,0.35775,1.72712,1.66517,1.93563,0.000469333,0.000469333,0.000469333
162,4999.64,1.23146,1.26697,1.66494,0.61594,0.69491,0.70274,0.36122,1.68026,1.67893,1.92623,0.000466017,0.000466017,0.000466017
163,5028.11,1.2226,1.28121,1.66426,0.71645,0.65741,0.72173,0.36479,1.69941,1.66928,1.9398,0.0004627,0.0004627,0.0004627
164,5056.6,1.22748,1.3157,1.68358,0.70971,0.62549,0.67929,0.34483,1.71662,1.79809,1.95264,0.000459383,0.000459383,0.000459383
165,5085.01,1.22777,1.29156,1.65445,0.64607,0.6642,0.68251,0.34679,1.74953,1.77674,1.97059,0.000456067,0.000456067,0.000456067
166,5113.38,1.24033,1.28342,1.67024,0.74226,0.65603,0.71119,0.35966,1.77798,1.71448,1.97369,0.00045275,0.00045275,0.00045275
167,5141.91,1.22669,1.29991,1.67549,0.66586,0.68901,0.68934,0.36082,1.71494,1.64492,1.9827,0.000449433,0.000449433,0.000449433
168,5170.42,1.23289,1.26697,1.67221,0.66715,0.68236,0.70077,0.35691,1.72244,1.71866,1.92765,0.000446117,0.000446117,0.000446117
169,5198.87,1.21305,1.23938,1.66129,0.67223,0.67246,0.70222,0.35805,1.74123,1.73159,1.97908,0.0004428,0.0004428,0.0004428
170,5227.27,1.21475,1.25029,1.65834,0.62283,0.72159,0.6975,0.35912,1.76733,1.69454,1.98077,0.000439483,0.000439483,0.000439483
171,5255.74,1.20298,1.20609,1.65351,0.67023,0.63912,0.68372,0.35305,1.77852,1.75548,1.99467,0.000436167,0.000436167,0.000436167
172,5284.22,1.19277,1.22774,1.64261,0.63282,0.70754,0.68706,0.35669,1.75305,1.70606,1.98144,0.00043285,0.00043285,0.00043285
173,5312.64,1.24035,1.2616,1.68743,0.69778,0.66603,0.7021,0.36202,1.6929,1.69357,1.96294,0.000429533,0.000429533,0.000429533
174,5341.12,1.23788,1.27586,1.67655,0.65617,0.69541,0.69429,0.35321,1.76033,1.69141,2.0004,0.000426217,0.000426217,0.000426217
175,5369.53,1.19979,1.21007,1.64301,0.6509,0.73415,0.69491,0.36045,1.75091,1.71419,1.98102,0.0004229,0.0004229,0.0004229
176,5398.01,1.21298,1.20341,1.64357,0.66156,0.69681,0.6965,0.36137,1.69186,1.69304,1.96511,0.000419583,0.000419583,0.000419583
177,5426.48,1.20336,1.20542,1.6446,0.6545,0.68047,0.69444,0.36244,1.68205,1.78801,1.9761,0.000416267,0.000416267,0.000416267
178,5454.96,1.21747,1.21334,1.65825,0.68437,0.67101,0.69561,0.35696,1.73801,1.75671,1.98387,0.00041295,0.00041295,0.00041295
179,5483.5,1.2229,1.23377,1.66358,0.64378,0.68657,0.68827,0.35985,1.67598,1.72741,1.95289,0.000409633,0.000409633,0.000409633
180,5511.99,1.1972,1.20596,1.65625,0.61675,0.7036,0.66626,0.34427,1.76347,1.69877,1.97915,0.000406317,0.000406317,0.000406317
181,5540.51,1.20864,1.22394,1.65984,0.62057,0.68085,0.67624,0.35602,1.72638,1.65093,1.97818,0.000403,0.000403,0.000403
182,5569.08,1.19696,1.21306,1.64278,0.65774,0.68762,0.69936,0.36923,1.76401,1.62069,1.99028,0.000399683,0.000399683,0.000399683
183,5597.77,1.17826,1.17454,1.62109,0.63496,0.68521,0.68625,0.35535,1.76786,1.73089,1.99161,0.000396367,0.000396367,0.000396367
184,5626.25,1.16598,1.16199,1.63168,0.64269,0.6786,0.68708,0.36565,1.74412,1.67995,1.99562,0.00039305,0.00039305,0.00039305
