epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,49.2473,2.07979,4.39611,2.48653,0.50345,0.26694,0.20831,0.07914,2.39928,5.74922,2.64459,0.000331746,0.000331746,0.0671571
2,95.3485,1.96967,3.462,2.40009,0.49406,0.32642,0.2058,0.07551,2.39906,4.89378,2.73881,0.000661771,0.000661771,0.0341538
3,141.593,1.89308,3.22773,2.32157,0.632,0.30789,0.30368,0.10767,2.31593,3.58689,2.61149,0.000988478,0.000988478,0.00114721
4,189.077,1.87476,3.03627,2.25793,0.36634,0.47584,0.36388,0.15258,2.16573,3.16327,2.34035,0.000985075,0.000985075,0.000985075
5,237.533,1.84959,2.992,2.26998,0.68054,0.36262,0.36962,0.12892,2.36596,3.20634,2.54275,0.0009801,0.0009801,0.0009801
6,285.887,1.81106,2.85654,2.20243,0.31233,0.48183,0.38225,0.14139,2.32279,3.22578,2.46716,0.000975125,0.000975125,0.000975125
7,335.945,1.80775,2.84495,2.21924,0.36275,0.45432,0.40737,0.15581,2.10588,2.92633,2.26878,0.00097015,0.00097015,0.00097015
8,387.429,1.78134,2.75324,2.16024,0.42681,0.5173,0.4891,0.20379,2.0676,2.62724,2.20329,0.000965175,0.000965175,0.000965175
9,438.218,1.75352,2.66492,2.11109,0.51214,0.51505,0.51989,0.20378,2.15833,2.63145,2.25178,0.0009602,0.0009602,0.0009602
10,488.764,1.71395,2.54054,2.09126,0.51503,0.50692,0.49218,0.19478,2.13344,2.62451,2.24222,0.000955225,0.000955225,0.000955225
11,538.622,1.70489,2.62163,2.10876,0.58302,0.52035,0.50273,0.19193,2.13473,2.71322,2.29087,0.00095025,0.00095025,0.00095025
12,587.776,1.6692,2.53282,2.0461,0.57394,0.51347,0.49795,0.19913,2.10576,2.50419,2.18558,0.000945275,0.000945275,0.000945275
13,637.324,1.68593,2.47678,2.0607,0.64479,0.48645,0.51135,0.21953,2.12374,2.54647,2.25909,0.0009403,0.0009403,0.0009403
14,688.669,1.69319,2.43483,2.06627,0.69731,0.3683,0.48409,0.17825,2.28285,2.71919,2.3927,0.000935325,0.000935325,0.000935325
15,738.072,1.66402,2.43268,2.03315,0.66347,0.42632,0.48575,0.1882,2.0549,2.69717,2.23063,0.00093035,0.00093035,0.00093035
16,786.204,1.64868,2.3351,2.01281,0.70837,0.5181,0.55713,0.23089,1.98852,2.39877,2.12427,0.000925375,0.000925375,0.000925375
17,836.27,1.64379,2.32825,1.9972,0.51677,0.60106,0.57667,0.24842,1.95938,2.49822,2.0716,0.0009204,0.0009204,0.0009204
18,886.707,1.64834,2.32391,2.03288,0.5494,0.53535,0.54095,0.2065,2.1455,2.48002,2.23528,0.000915425,0.000915425,0.000915425
19,936.368,1.59642,2.30047,1.98227,0.5573,0.56936,0.57606,0.2517,1.95615,2.35303,2.14543,0.00091045,0.00091045,0.00091045
20,988.331,1.61343,2.28926,1.99626,0.64374,0.4981,0.53868,0.20763,2.11506,2.47408,2.22936,0.000905475,0.000905475,0.000905475
21,1037.79,1.57806,2.2813,1.96815,0.63363,0.48134,0.54808,0.23329,1.98354,2.40388,2.13034,0.0009005,0.0009005,0.0009005
22,1087.58,1.58839,2.31351,1.97997,0.73635,0.52653,0.6067,0.26269,1.98171,2.25859,2.08924,0.000895525,0.000895525,0.000895525
23,1141.33,1.59709,2.22415,1.97447,0.59642,0.62663,0.61244,0.24199,2.04961,2.3756,2.14109,0.00089055,0.00089055,0.00089055
24,1191.49,1.57983,2.1417,1.95106,0.6767,0.59987,0.63404,0.26857,1.97343,2.2051,2.0659,0.000885575,0.000885575,0.000885575
25,1242.9,1.58279,2.19014,1.96625,0.56768,0.56232,0.57787,0.23259,2.04843,2.32837,2.14531,0.0008806,0.0008806,0.0008806
26,1292.4,1.57428,2.16253,1.96285,0.58841,0.61548,0.63651,0.26632,1.97359,2.19856,2.09902,0.000875625,0.000875625,0.000875625
27,1343.5,1.56594,2.20452,1.93756,0.53347,0.56208,0.58851,0.24725,1.99387,2.27619,2.09167,0.00087065,0.00087065,0.00087065
28,1393.63,1.54991,2.14085,1.92063,0.56631,0.55762,0.59822,0.26433,1.92889,2.24245,2.06478,0.000865675,0.000865675,0.000865675
29,1443.28,1.56527,2.13596,1.95194,0.54427,0.56025,0.58587,0.271,1.88528,2.30624,2.03445,0.0008607,0.0008607,0.0008607
