epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,1618.66,1.50691,1.94592,1.85372,0.58092,0.61272,0.63884,0.27995,1.88061,2.08466,1.99152,0.00087065,0.00087065,0.00087065
41,1640.43,1.52615,2.02325,1.86676,0.55613,0.57793,0.57384,0.22823,2.09724,2.26957,2.16231,0.000867333,0.000867333,0.000867333
42,1662.12,1.49259,1.95063,1.83197,0.51843,0.64628,0.62024,0.2672,1.92173,2.18813,2.02436,0.000864017,0.000864017,0.000864017
43,1683.85,1.50838,1.96908,1.83507,0.61377,0.58165,0.59138,0.25928,1.93243,2.26182,2.02606,0.0008607,0.0008607,0.0008607
44,1705.52,1.51278,1.94419,1.84172,0.6346,0.53822,0.57673,0.23745,2.02919,2.28884,2.12355,0.000857383,0.000857383,0.000857383
45,1727.22,1.48871,1.94628,1.82497,0.56486,0.61724,0.6463,0.28399,1.8956,2.07628,2.01431,0.000854067,0.000854067,0.000854067
46,1749.05,1.52077,1.96525,1.84818,0.59069,0.61944,0.61328,0.26255,1.96559,2.23206,2.14321,0.00085075,0.00085075,0.00085075
47,1770.76,1.49685,1.93977,1.84529,0.57415,0.59596,0.61175,0.27439,1.88936,2.10781,1.99317,0.000847433,0.000847433,0.000847433
48,1792.43,1.48215,1.91653,1.82705,0.59112,0.56452,0.59458,0.24296,2.01874,2.25706,2.08829,0.000844117,0.000844117,0.000844117
49,1814.05,1.50329,1.90522,1.83757,0.60587,0.59738,0.61764,0.27158,1.94504,2.19941,2.0248,0.0008408,0.0008408,0.0008408
50,1835.73,1.50139,1.89092,1.83382,0.5566,0.61538,0.62357,0.28278,1.89121,2.14062,1.96999,0.000837483,0.000837483,0.000837483
51,1857.42,1.49519,1.88316,1.82354,0.686,0.57219,0.61737,0.29263,1.85718,2.16716,1.97522,0.000834167,0.000834167,0.000834167
52,1879.24,1.49714,1.89196,1.82172,0.47234,0.52073,0.53078,0.20407,2.07998,2.48488,2.18239,0.00083085,0.00083085,0.00083085
53,1900.92,1.47054,1.83461,1.80142,0.62154,0.62909,0.64456,0.26991,2.04009,2.04465,2.09519,0.000827533,0.000827533,0.000827533
54,1922.58,1.4926,1.88305,1.79985,0.63328,0.62462,0.65804,0.30578,1.8073,2.02589,1.92984,0.000824217,0.000824217,0.000824217
55,1944.39,1.49321,1.90616,1.82986,0.58395,0.56554,0.57508,0.23672,2.0212,2.31165,2.09737,0.0008209,0.0008209,0.0008209
56,1966.06,1.50273,1.93474,1.82141,0.64648,0.62372,0.67204,0.30667,1.83322,1.96518,1.9415,0.000817583,0.000817583,0.000817583
57,1987.91,1.47129,1.86956,1.80152,0.66143,0.59705,0.6724,0.3122,1.83519,1.98761,1.94559,0.000814267,0.000814267,0.000814267
58,2009.85,1.47752,1.91892,1.81337,0.53785,0.61438,0.62409,0.28381,1.89518,2.04165,2.03104,0.00081095,0.00081095,0.00081095
59,2031.53,1.46694,1.83823,1.80545,0.63408,0.62652,0.64734,0.27871,1.89599,2.14243,2.01893,0.000807633,0.000807633,0.000807633
60,2053.23,1.51057,1.89795,1.83185,0.63041,0.52092,0.50549,0.20247,2.1316,2.39924,2.17798,0.000804317,0.000804317,0.000804317
61,2074.87,1.49547,1.89966,1.83441,0.75897,0.54451,0.61734,0.28989,1.83408,2.07892,1.98887,0.000801,0.000801,0.000801
62,2096.51,1.47787,1.88767,1.81336,0.70949,0.59667,0.64645,0.29304,1.83644,2.03052,1.94436,0.000797683,0.000797683,0.000797683
63,2118.21,1.48015,1.87302,1.81356,0.56382,0.58457,0.56374,0.22036,2.12441,2.21291,2.17494,0.000794367,0.000794367,0.000794367
64,2139.86,1.46778,1.83457,1.7851,0.61546,0.60049,0.65428,0.30231,1.86964,1.9929,1.95139,0.00079105,0.00079105,0.00079105
65,2161.5,1.48521,1.84774,1.80241,0.66594,0.58935,0.64113,0.2887,1.84987,2.00551,1.95838,0.000787733,0.000787733,0.000787733
66,2183.16,1.44742,1.79097,1.78197,0.78985,0.51409,0.61637,0.26496,1.98002,2.05866,2.06236,0.000784417,0.000784417,0.000784417
67,2204.86,1.45861,1.80369,1.78208,0.63042,0.58439,0.63575,0.29864,1.81245,1.94724,1.94044,0.0007811,0.0007811,0.0007811
68,2226.53,1.4435,1.81039,1.775,0.62001,0.62914,0.6749,0.32797,1.74715,1.89234,1.87522,0.000777783,0.000777783,0.000777783
69,2248.36,1.42912,1.74608,1.75945,0.62945,0.65588,0.67006,0.31154,1.85614,1.89156,1.92684,0.000774467,0.000774467,0.000774467
70,2270,1.43832,1.7995,1.79348,0.69288,0.60831,0.67055,0.30562,1.8589,1.97203,1.98114,0.00077115,0.00077115,0.00077115
71,2291.64,1.43668,1.79077,1.77168,0.57288,0.5772,0.59227,0.27226,1.88319,2.21173,2.04804,0.000767833,0.000767833,0.000767833
72,2313.32,1.42436,1.74409,1.75291,0.72033,0.62981,0.6938,0.3267,1.77313,1.84537,1.91215,0.000764517,0.000764517,0.000764517
73,2335.02,1.41663,1.69668,1.76355,0.57857,0.65609,0.66786,0.30909,1.84516,1.86008,1.95704,0.0007612,0.0007612,0.0007612
74,2356.73,1.44037,1.72069,1.76043,0.59019,0.59584,0.64145,0.30529,1.81662,1.98887,1.93427,0.000757883,0.000757883,0.000757883
75,2378.37,1.43825,1.73096,1.77533,0.66891,0.54799,0.62849,0.27653,1.9497,2.10128,2.05274,0.000754567,0.000754567,0.000754567
76,2400.01,1.45156,1.75744,1.7769,0.69156,0.57486,0.63118,0.26549,2.01036,2.00067,2.08083,0.00075125,0.00075125,0.00075125
77,2421.74,1.42985,1.71469,1.75974,0.75063,0.58537,0.65965,0.30615,1.86512,1.91422,1.96715,0.000747933,0.000747933,0.000747933
78,2443.4,1.4097,1.70527,1.74576,0.61897,0.61153,0.65544,0.30533,1.85187,1.94332,1.9465,0.000744617,0.000744617,0.000744617
79,2465.09,1.456,1.76158,1.78376,0.60486,0.64143,0.64922,0.25974,1.96208,2.05314,2.03739,0.0007413,0.0007413,0.0007413
80,2486.84,1.44106,1.75451,1.78634,0.65879,0.59031,0.63405,0.29887,1.81406,2.00545,1.96129,0.000737983,0.000737983,0.000737983
81,2508.48,1.4023,1.69541,1.74322,0.62984,0.62621,0.64618,0.2954,1.83064,1.9804,1.93596,0.000734667,0.000734667,0.000734667
82,2530.14,1.43305,1.74457,1.76464,0.58605,0.62962,0.65025,0.29853,1.86974,1.98517,1.97623,0.00073135,0.00073135,0.00073135
83,2551.87,1.42235,1.69185,1.75688,0.52495,0.52955,0.5505,0.22162,2.00903,2.44137,2.08306,0.000728033,0.000728033,0.000728033
84,2573.64,1.41427,1.71913,1.75595,0.67066,0.55897,0.61742,0.28716,1.86148,1.92113,1.9494,0.000724717,0.000724717,0.000724717
85,2595.39,1.40398,1.66617,1.74014,0.68813,0.58713,0.6353,0.30706,1.77718,1.89371,1.87878,0.0007214,0.0007214,0.0007214
86,2617.16,1.43184,1.72431,1.76982,0.62552,0.63324,0.64998,0.30109,1.82177,1.92946,1.93181,0.000718083,0.000718083,0.000718083
87,2638.84,1.42259,1.68664,1.76202,0.76411,0.58249,0.65859,0.32374,1.7856,1.90499,1.91088,0.000714767,0.000714767,0.000714767
88,2660.56,1.43865,1.70841,1.76813,0.69344,0.60195,0.66025,0.31029,1.8437,1.90314,1.94255,0.00071145,0.00071145,0.00071145
89,2682.24,1.39759,1.66515,1.74482,0.60637,0.65224,0.67307,0.30649,1.88008,1.8579,1.94656,0.000708133,0.000708133,0.000708133
90,2703.89,1.40574,1.66872,1.74369,0.66282,0.6034,0.64369,0.29645,1.89303,1.9315,1.9966,0.000704817,0.000704817,0.000704817
91,2725.55,1.39092,1.66377,1.72966,0.61653,0.65352,0.66602,0.31782,1.75307,1.83783,1.88157,0.0007015,0.0007015,0.0007015
92,2747.21,1.38105,1.63556,1.7312,0.57948,0.65273,0.64911,0.29311,1.89406,1.91222,1.99666,0.000698183,0.000698183,0.000698183
93,2768.92,1.37031,1.59539,1.69297,0.62681,0.64956,0.66706,0.32592,1.79999,1.86471,1.91709,0.000694867,0.000694867,0.000694867
94,2790.59,1.38483,1.57216,1.71674,0.61674,0.67307,0.68602,0.3267,1.84522,1.83553,1.96411,0.00069155,0.00069155,0.00069155
95,2812.26,1.40416,1.63104,1.73611,0.63109,0.63264,0.66164,0.32021,1.86075,1.84354,1.97822,0.000688233,0.000688233,0.000688233
96,2833.93,1.38179,1.62002,1.71628,0.6767,0.59822,0.6655,0.32154,1.7815,1.89016,1.88885,0.000684917,0.000684917,0.000684917
97,2855.58,1.40089,1.61315,1.72947,0.61038,0.68861,0.68671,0.34059,1.75771,1.76124,1.90194,0.0006816,0.0006816,0.0006816
98,2877.39,1.39862,1.63862,1.73267,0.62059,0.65104,0.67004,0.31703,1.82304,1.82379,1.92442,0.000678283,0.000678283,0.000678283
99,2899.06,1.37227,1.59582,1.72175,0.6779,0.60636,0.67955,0.32844,1.77248,1.78236,1.89532,0.000674967,0.000674967,0.000674967
100,2920.75,1.37437,1.58269,1.71016,0.57948,0.62655,0.63902,0.29341,1.94957,1.82615,2.02152,0.00067165,0.00067165,0.00067165
101,2942.4,1.41592,1.63256,1.7473,0.59361,0.65815,0.66628,0.30206,1.905,1.8508,1.98653,0.000668333,0.000668333,0.000668333
102,2964.06,1.3547,1.54044,1.70336,0.67379,0.6335,0.66319,0.31314,1.81792,1.85671,1.94039,0.000665017,0.000665017,0.000665017
103,2985.76,1.39103,1.56745,1.7181,0.68675,0.64077,0.6788,0.33556,1.75948,1.77405,1.87888,0.0006617,0.0006617,0.0006617
104,3007.44,1.3793,1.54721,1.70872,0.59686,0.60777,0.6321,0.30943,1.78565,1.91474,1.96494,0.000658383,0.000658383,0.000658383
105,3029.12,1.3587,1.59234,1.70214,0.60326,0.67284,0.6516,0.30102,1.89081,1.90156,1.96988,0.000655067,0.000655067,0.000655067
106,3050.84,1.38209,1.60453,1.7188,0.6199,0.68199,0.65804,0.30143,1.87738,1.93585,1.97864,0.00065175,0.00065175,0.00065175
107,3072.56,1.4001,1.63994,1.72823,0.59124,0.64066,0.64744,0.28955,1.87786,1.97395,2.00415,0.000648433,0.000648433,0.000648433
108,3094.21,1.33166,1.54587,1.6826,0.62383,0.63392,0.66297,0.30914,1.89877,1.97821,2.00629,0.000645117,0.000645117,0.000645117
109,3115.88,1.3575,1.54563,1.68818,0.67132,0.61623,0.66355,0.3172,1.81126,1.83654,1.95637,0.0006418,0.0006418,0.0006418
110,3137.56,1.37468,1.57298,1.72689,0.5414,0.64867,0.62183,0.30393,1.76612,1.99861,1.87392,0.000638483,0.000638483,0.000638483
111,3159.22,1.39509,1.57135,1.71747,0.69524,0.60228,0.65968,0.29672,1.95226,1.90317,2.04562,0.000635167,0.000635167,0.000635167
112,3180.89,1.37533,1.5585,1.70535,0.67422,0.63972,0.68751,0.32589,1.87568,1.77899,1.97631,0.00063185,0.00063185,0.00063185
113,3202.64,1.37137,1.54373,1.69997,0.63827,0.63719,0.66851,0.318,1.86939,1.81447,1.96771,0.000628533,0.000628533,0.000628533
114,3224.3,1.32722,1.51626,1.66346,0.66681,0.61021,0.6715,0.32398,1.83675,1.85118,1.94088,0.000625217,0.000625217,0.000625217
115,3245.94,1.33129,1.49476,1.67787,0.61877,0.63684,0.65016,0.30359,1.89441,1.88991,1.97246,0.0006219,0.0006219,0.0006219
116,3267.62,1.36965,1.51,1.69829,0.62642,0.65421,0.67375,0.32304,1.85512,1.80424,1.94911,0.000618583,0.000618583,0.000618583
117,3289.26,1.34221,1.48484,1.67625,0.64716,0.64957,0.68052,0.32805,1.81157,1.79172,1.92985,0.000615267,0.000615267,0.000615267
118,3310.9,1.35185,1.49177,1.67675,0.63285,0.67803,0.66874,0.31366,1.88417,1.82628,1.98281,0.00061195,0.00061195,0.00061195
119,3332.55,1.32581,1.49706,1.68851,0.60644,0.6842,0.68232,0.34742,1.73633,1.74591,1.86583,0.000608633,0.000608633,0.000608633
120,3354.32,1.3212,1.4888,1.67306,0.61461,0.66246,0.67874,0.32372,1.87322,1.78617,2.00465,0.000605317,0.000605317,0.000605317
121,3376,1.35441,1.47956,1.6775,0.60546,0.64035,0.65445,0.29553,1.92035,1.8892,2.03086,0.000602,0.000602,0.000602
122,3397.67,1.32402,1.46889,1.66607,0.64135,0.6739,0.68079,0.32483,1.82618,1.8245,1.95143,0.000598683,0.000598683,0.000598683
123,3419.34,1.30701,1.46432,1.6655,0.66881,0.63301,0.69253,0.33808,1.77689,1.78022,1.89977,0.000595367,0.000595367,0.000595367
124,3441.02,1.31744,1.42646,1.66579,0.62067,0.68441,0.6762,0.34426,1.73434,1.7535,1.87573,0.00059205,0.00059205,0.00059205
125,3462.65,1.30843,1.43247,1.64445,0.67389,0.64807,0.69893,0.34639,1.77469,1.70489,1.91291,0.000588733,0.000588733,0.000588733
126,3484.34,1.31494,1.45593,1.65756,0.69657,0.66125,0.69473,0.33089,1.81494,1.75445,1.93836,0.000585417,0.000585417,0.000585417
127,3506.03,1.32251,1.41685,1.65322,0.67418,0.63571,0.69128,0.35044,1.73119,1.69507,1.87368,0.0005821,0.0005821,0.0005821
128,3527.77,1.31787,1.42818,1.66416,0.69326,0.6765,0.69927,0.3403,1.78898,1.68778,1.92895,0.000578783,0.000578783,0.000578783
129,3549.49,1.31454,1.43698,1.66758,0.64088,0.67832,0.69065,0.34811,1.76859,1.70466,1.90413,0.000575467,0.000575467,0.000575467
130,3571.16,1.32288,1.44076,1.67126,0.6416,0.62797,0.66315,0.31056,1.8548,1.82316,1.95135,0.00057215,0.00057215,0.00057215
131,3592.82,1.3258,1.44403,1.66585,0.65321,0.66996,0.67225,0.31891,1.84064,1.75297,1.94882,0.000568833,0.000568833,0.000568833
132,3614.51,1.31259,1.4154,1.65524,0.67634,0.64842,0.6961,0.33552,1.83676,1.73395,1.95001,0.000565517,0.000565517,0.000565517
133,3636.17,1.33056,1.39677,1.66428,0.64463,0.64626,0.64966,0.29254,1.96995,1.87989,2.03497,0.0005622,0.0005622,0.0005622
134,3657.83,1.29,1.35919,1.62678,0.68525,0.60373,0.63881,0.29216,1.93005,1.91006,2.03975,0.000558883,0.000558883,0.000558883
135,3679.55,1.27986,1.35916,1.62878,0.68134,0.60816,0.66381,0.30184,1.92384,1.7849,2.03571,0.000555567,0.000555567,0.000555567
136,3701.29,1.27953,1.34829,1.62529,0.67318,0.68088,0.70415,0.31875,1.93012,1.73852,2.03556,0.00055225,0.00055225,0.00055225
137,3722.97,1.28319,1.36434,1.62205,0.60936,0.6374,0.64082,0.26835,2.06198,1.92895,2.10929,0.000548933,0.000548933,0.000548933
138,3744.66,1.29493,1.37349,1.64113,0.63067,0.65147,0.6746,0.31883,1.87898,1.72939,1.98958,0.000545617,0.000545617,0.000545617
139,3766.34,1.29405,1.3561,1.62935,0.65108,0.66096,0.67719,0.3424,1.79117,1.73391,1.92107,0.0005423,0.0005423,0.0005423
140,3788.02,1.2995,1.35519,1.64288,0.63367,0.67057,0.69111,0.32275,1.8704,1.7532,1.979,0.000538983,0.000538983,0.000538983
141,3809.67,1.31868,1.37956,1.65014,0.64775,0.64932,0.67192,0.32047,1.82653,1.73989,1.94493,0.000535667,0.000535667,0.000535667
142,3831.38,1.2929,1.41811,1.63885,0.68905,0.64175,0.67045,0.33238,1.84159,1.7657,1.96508,0.00053235,0.00053235,0.00053235
143,3853.01,1.28028,1.34499,1.61231,0.70254,0.64255,0.68222,0.31644,1.91952,1.79889,2.03853,0.000529033,0.000529033,0.000529033
144,3874.64,1.27856,1.33903,1.60783,0.63059,0.67493,0.67216,0.33038,1.84399,1.69139,1.96428,0.000525717,0.000525717,0.000525717
145,3896.35,1.25623,1.34165,1.59864,0.65718,0.66256,0.67673,0.3222,1.89316,1.71689,2.00803,0.0005224,0.0005224,0.0005224
146,3918,1.28096,1.3476,1.62686,0.61255,0.66687,0.65518,0.30248,1.94799,1.81304,2.0533,0.000519083,0.000519083,0.000519083
147,3939.7,1.24837,1.30125,1.60118,0.67441,0.64922,0.68537,0.33421,1.82604,1.71171,1.95266,0.000515767,0.000515767,0.000515767
148,3961.43,1.26027,1.32187,1.60397,0.70989,0.63237,0.69592,0.34534,1.7916,1.69522,1.93274,0.00051245,0.00051245,0.00051245
149,3983.15,1.2873,1.34527,1.632,0.69214,0.6361,0.69694,0.3353,1.81417,1.72713,1.9411,0.000509133,0.000509133,0.000509133
150,4004.84,1.25066,1.30951,1.60233,0.66694,0.68194,0.70212,0.34786,1.82739,1.72096,1.95574,0.000505817,0.000505817,0.000505817
151,4026.5,1.25854,1.2696,1.59904,0.64003,0.65599,0.67758,0.30302,1.96685,1.7755,2.05923,0.0005025,0.0005025,0.0005025
152,4048.25,1.24735,1.2697,1.60692,0.7216,0.64885,0.69872,0.32861,1.90493,1.70089,2.01168,0.000499183,0.000499183,0.000499183
153,4069.94,1.24732,1.26596,1.61301,0.65357,0.64514,0.66635,0.32388,1.871,1.76953,1.9865,0.000495867,0.000495867,0.000495867
154,4091.64,1.24005,1.26807,1.59026,0.6762,0.67274,0.70017,0.35567,1.80136,1.66296,1.97292,0.00049255,0.00049255,0.00049255
155,4113.48,1.24686,1.2611,1.5943,0.61716,0.66454,0.66919,0.32849,1.85012,1.74973,1.98923,0.000489233,0.000489233,0.000489233
156,4135.12,1.23437,1.23331,1.57096,0.70623,0.64272,0.69254,0.34679,1.78968,1.68018,1.93135,0.000485917,0.000485917,0.000485917
157,4156.82,1.23681,1.27323,1.58952,0.65061,0.70088,0.70507,0.3712,1.7421,1.64723,1.91535,0.0004826,0.0004826,0.0004826
158,4178.83,1.2385,1.27441,1.57436,0.66783,0.68939,0.71043,0.3577,1.75545,1.66615,1.89735,0.000479283,0.000479283,0.000479283
159,4200.47,1.23128,1.25017,1.57872,0.65961,0.66935,0.67099,0.33213,1.8795,1.74894,2.02325,0.000475967,0.000475967,0.000475967
160,4222.12,1.23248,1.21386,1.58859,0.67131,0.64036,0.67326,0.33231,1.85708,1.69267,2.00964,0.00047265,0.00047265,0.00047265
161,4243.81,1.22678,1.22756,1.57765,0.64331,0.70429,0.68564,0.33226,1.87069,1.66166,2.01692,0.000469333,0.000469333,0.000469333
162,4265.52,1.22653,1.21695,1.57135,0.71947,0.67285,0.70499,0.33422,1.8612,1.67337,1.97452,0.000466017,0.000466017,0.000466017
163,4287.18,1.22009,1.21993,1.58321,0.67821,0.63645,0.68419,0.33196,1.87338,1.68485,2.00057,0.0004627,0.0004627,0.0004627
164,4308.86,1.22631,1.21938,1.57659,0.67335,0.65255,0.69637,0.34252,1.91238,1.69268,2.03369,0.000459383,0.000459383,0.000459383
165,4330.58,1.21631,1.19054,1.56168,0.69753,0.65888,0.69391,0.3318,1.90358,1.6724,2.02291,0.000456067,0.000456067,0.000456067
166,4352.32,1.19801,1.17988,1.5597,0.66895,0.66134,0.67622,0.34347,1.82145,1.65564,1.97341,0.00045275,0.00045275,0.00045275
167,4373.99,1.20282,1.18102,1.55788,0.6747,0.71425,0.70485,0.35181,1.82063,1.62982,1.96487,0.000449433,0.000449433,0.000449433
168,4395.67,1.19329,1.16313,1.54445,0.67307,0.70822,0.69831,0.34903,1.84454,1.67597,1.97111,0.000446117,0.000446117,0.000446117
169,4417.36,1.18119,1.1592,1.53934,0.69301,0.67545,0.69585,0.35901,1.78096,1.65254,1.95231,0.0004428,0.0004428,0.0004428
170,4439.06,1.21153,1.18131,1.54769,0.6808,0.69331,0.70591,0.35206,1.78058,1.69048,1.93404,0.000439483,0.000439483,0.000439483
171,4460.72,1.20193,1.14761,1.54518,0.65372,0.64965,0.66654,0.33903,1.80982,1.67693,1.9551,0.000436167,0.000436167,0.000436167
172,4482.41,1.18633,1.15786,1.55122,0.65619,0.67309,0.6753,0.33735,1.83212,1.70239,1.97946,0.00043285,0.00043285,0.00043285
173,4504.02,1.18246,1.18855,1.55125,0.64593,0.6761,0.68409,0.33446,1.86543,1.68507,2.01053,0.000429533,0.000429533,0.000429533
174,4525.62,1.17773,1.13709,1.5373,0.6976,0.66178,0.70907,0.35356,1.83948,1.65484,1.97423,0.000426217,0.000426217,0.000426217
175,4547.24,1.18238,1.14013,1.54224,0.70828,0.67491,0.71633,0.35226,1.84475,1.646,1.97583,0.0004229,0.0004229,0.0004229
176,4568.9,1.1786,1.13579,1.53107,0.69235,0.64036,0.69006,0.3539,1.81743,1.64942,1.97086,0.000419583,0.000419583,0.000419583
177,4590.59,1.189,1.11787,1.53817,0.70957,0.63414,0.70295,0.36537,1.77937,1.62944,1.95188,0.000416267,0.000416267,0.000416267
178,4612.32,1.17137,1.13217,1.52938,0.68599,0.6391,0.6794,0.34504,1.86899,1.64665,2.03702,0.00041295,0.00041295,0.00041295
179,4634.02,1.19834,1.14959,1.54943,0.66377,0.65165,0.68877,0.35746,1.78574,1.6561,1.97172,0.000409633,0.000409633,0.000409633
180,4655.73,1.17915,1.17289,1.54012,0.69238,0.64127,0.68463,0.34988,1.80496,1.68428,1.97641,0.000406317,0.000406317,0.000406317
181,4677.42,1.15602,1.12576,1.52041,0.68347,0.639,0.68321,0.34687,1.82089,1.64872,1.9875,0.000403,0.000403,0.000403
182,4699.16,1.1479,1.09313,1.50665,0.68864,0.66857,0.69001,0.35209,1.80778,1.64258,1.99958,0.000399683,0.000399683,0.000399683
183,4720.81,1.18129,1.12736,1.53941,0.68309,0.65894,0.69282,0.35399,1.81532,1.68887,1.99707,0.000396367,0.000396367,0.000396367
184,4742.45,1.17734,1.11623,1.52118,0.71622,0.64124,0.68652,0.35833,1.80127,1.66835,1.97781,0.00039305,0.00039305,0.00039305
