epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,11821.5,0.11329,0.10698,0.79194,0.61253,0.49564,0.57247,0.31044,2.02031,2.43321,2.69127,0.0006832,0.0006832,0.0006832
98,11943.3,0.10719,0.10294,0.79206,0.59022,0.47213,0.56561,0.31112,2.03245,2.62802,2.672,0.0006799,0.0006799,0.0006799
99,12064.7,0.10233,0.09987,0.79167,0.61788,0.48489,0.57736,0.31305,2.01601,2.53019,2.68609,0.0006766,0.0006766,0.0006766
100,12186.3,0.10216,0.09848,0.79132,0.6519,0.50406,0.57856,0.31497,2.00331,2.43947,2.69011,0.0006733,0.0006733,0.0006733
101,12308.2,0.10353,0.09837,0.79066,0.62172,0.48308,0.56679,0.30871,2.03063,2.64458,2.73125,0.00067,0.00067,0.00067
102,12429.7,0.10087,0.09717,0.79118,0.63317,0.48909,0.5622,0.30782,2.01714,2.51301,2.71576,0.0006667,0.0006667,0.0006667
103,12551,0.10194,0.09764,0.79096,0.60196,0.50684,0.57835,0.31455,2.02225,2.58555,2.68572,0.0006634,0.0006634,0.0006634
104,12672.8,0.10216,0.09792,0.79042,0.63565,0.48905,0.56226,0.30575,2.00965,2.54487,2.68614,0.0006601,0.0006601,0.0006601
105,12794.3,0.09898,0.09591,0.78984,0.61774,0.48418,0.57183,0.3146,2.01134,2.59688,2.68664,0.0006568,0.0006568,0.0006568
106,12915.6,0.09619,0.09392,0.79024,0.63476,0.4993,0.57258,0.3079,2.01565,2.50579,2.72001,0.0006535,0.0006535,0.0006535
107,13036.9,0.09724,0.09504,0.79002,0.61425,0.48894,0.57085,0.31445,2.02473,2.58325,2.70954,0.0006502,0.0006502,0.0006502
108,13158.5,0.09455,0.09294,0.78996,0.62149,0.48513,0.57113,0.32174,2.03436,2.6076,2.73107,0.0006469,0.0006469,0.0006469
109,13280,0.09266,0.09104,0.78999,0.59647,0.48692,0.56802,0.31977,2.02759,2.70115,2.67209,0.0006436,0.0006436,0.0006436
110,13401.5,0.09524,0.09291,0.7894,0.59186,0.47976,0.56605,0.30829,2.012,2.57145,2.69481,0.0006403,0.0006403,0.0006403
111,13523.2,0.09124,0.09007,0.78945,0.57903,0.4736,0.5594,0.30864,2.0226,2.64756,2.70825,0.000637,0.000637,0.000637
112,13644.6,0.09253,0.09118,0.78956,0.60652,0.48122,0.57577,0.3167,2.0304,2.65215,2.76038,0.0006337,0.0006337,0.0006337
113,13766.3,0.09394,0.09174,0.78942,0.60797,0.48669,0.57701,0.31447,2.02737,2.5927,2.71587,0.0006304,0.0006304,0.0006304
114,13888.9,0.09132,0.09,0.78882,0.60361,0.47734,0.56915,0.30959,2.03147,2.66713,2.71443,0.0006271,0.0006271,0.0006271
115,14010.4,0.09422,0.09162,0.78955,0.59502,0.47807,0.56626,0.31215,2.04336,2.67186,2.76728,0.0006238,0.0006238,0.0006238
116,14131.9,0.09239,0.09061,0.7896,0.60807,0.46797,0.56945,0.31207,2.03002,2.62968,2.73451,0.0006205,0.0006205,0.0006205
117,14253.4,0.09678,0.09293,0.78949,0.59493,0.47722,0.55646,0.30863,2.01899,2.68411,2.7065,0.0006172,0.0006172,0.0006172
118,14374.9,0.09203,0.09066,0.7902,0.5948,0.479,0.56721,0.31333,2.02358,2.66391,2.71015,0.0006139,0.0006139,0.0006139
119,14496.2,0.0879,0.08689,0.78871,0.61664,0.47836,0.56096,0.3137,2.03864,2.60367,2.75596,0.0006106,0.0006106,0.0006106
120,14617.8,0.08771,0.08689,0.78916,0.59226,0.47744,0.56992,0.31362,2.04166,2.62041,2.76732,0.0006073,0.0006073,0.0006073
121,14739.7,0.08477,0.08529,0.78893,0.58607,0.491,0.57582,0.31609,2.00389,2.70676,2.73352,0.000604,0.000604,0.000604
122,14861.4,0.08223,0.0828,0.78829,0.62692,0.46929,0.56497,0.31389,2.02437,2.73369,2.73171,0.0006007,0.0006007,0.0006007
123,14982.7,0.08711,0.08641,0.78891,0.60077,0.47616,0.55788,0.31055,2.00815,2.59082,2.75052,0.0005974,0.0005974,0.0005974
124,15104,0.08627,0.08643,0.78886,0.61959,0.46001,0.56077,0.31005,2.03608,2.76019,2.75545,0.0005941,0.0005941,0.0005941
125,15225.5,0.07982,0.08117,0.78858,0.46521,0.57416,0.57618,0.31937,2.0322,2.79639,2.72291,0.0005908,0.0005908,0.0005908
126,15347,0.0793,0.08099,0.78762,0.59162,0.48633,0.57637,0.31688,2.03016,2.70557,2.7559,0.0005875,0.0005875,0.0005875
127,15468.9,0.07882,0.08048,0.78721,0.61574,0.469,0.57181,0.31801,2.04137,2.79937,2.75205,0.0005842,0.0005842,0.0005842
128,15590.6,0.07604,0.07882,0.78755,0.61295,0.47399,0.56617,0.31319,2.02596,2.74823,2.74097,0.0005809,0.0005809,0.0005809
129,15712.2,0.07705,0.07894,0.78777,0.61086,0.46814,0.56714,0.31608,2.03032,2.69188,2.75663,0.0005776,0.0005776,0.0005776
130,15833.8,0.07912,0.07994,0.78787,0.6306,0.46869,0.56849,0.3142,2.03139,2.77574,2.75342,0.0005743,0.0005743,0.0005743
131,15955.1,0.07889,0.08063,0.78758,0.65265,0.47946,0.57497,0.31327,2.03348,2.70487,2.77097,0.000571,0.000571,0.000571
132,16076.4,0.08084,0.08175,0.78726,0.57026,0.51489,0.56996,0.31173,2.04408,2.69462,2.80764,0.0005677,0.0005677,0.0005677
133,16198,0.07668,0.07914,0.78692,0.57138,0.50954,0.57241,0.3197,2.01799,2.7291,2.77573,0.0005644,0.0005644,0.0005644
134,16319.5,0.07731,0.07911,0.78762,0.48233,0.56924,0.57588,0.31721,2.01318,2.78085,2.74869,0.0005611,0.0005611,0.0005611
135,16441.1,0.07612,0.07846,0.78687,0.61792,0.4776,0.57308,0.31778,2.0336,2.78281,2.76543,0.0005578,0.0005578,0.0005578
136,16563,0.07466,0.07708,0.78721,0.61118,0.4686,0.56446,0.31282,2.03396,2.71759,2.79585,0.0005545,0.0005545,0.0005545
137,16684.7,0.07578,0.0775,0.78711,0.55539,0.50356,0.57245,0.31827,2.03079,2.83071,2.77354,0.0005512,0.0005512,0.0005512
138,16806.1,0.07794,0.07916,0.7876,0.48494,0.56961,0.5784,0.32143,2.00394,2.75169,2.77112,0.0005479,0.0005479,0.0005479
139,16927.7,0.07865,0.08123,0.78617,0.48842,0.54932,0.57262,0.3137,2.02744,2.83809,2.75344,0.0005446,0.0005446,0.0005446
140,17049.2,0.07673,0.07858,0.78745,0.47218,0.55752,0.56838,0.31403,2.0464,2.79632,2.76673,0.0005413,0.0005413,0.0005413
141,17171.4,0.07817,0.07935,0.7871,0.59299,0.47276,0.5642,0.31362,2.02022,2.8876,2.78469,0.000538,0.000538,0.000538
142,17294,0.07764,0.07938,0.78826,0.56608,0.52225,0.57128,0.31528,2.02788,2.71053,2.78502,0.0005347,0.0005347,0.0005347
143,17415.9,0.07674,0.07854,0.7877,0.49305,0.5689,0.58045,0.32055,2.02309,2.81707,2.74546,0.0005314,0.0005314,0.0005314
144,17537.5,0.0761,0.07792,0.78863,0.49215,0.56314,0.57954,0.32072,2.0432,2.82373,2.76679,0.0005281,0.0005281,0.0005281
145,17659.5,0.0762,0.07807,0.78699,0.58793,0.47447,0.57153,0.31568,2.02954,2.76394,2.78487,0.0005248,0.0005248,0.0005248
146,17782,0.07325,0.07582,0.78844,0.46992,0.57006,0.57529,0.31521,2.03312,2.78859,2.78417,0.0005215,0.0005215,0.0005215
147,17903.9,0.07219,0.07437,0.78684,0.47404,0.56837,0.57073,0.31476,2.01424,2.71891,2.77967,0.0005182,0.0005182,0.0005182
148,18025.6,0.07488,0.07622,0.78604,0.486,0.5726,0.57415,0.3164,2.02231,2.76356,2.7719,0.0005149,0.0005149,0.0005149
149,18147.4,0.07236,0.07438,0.78761,0.47268,0.55765,0.56241,0.31441,2.01406,2.75895,2.78608,0.0005116,0.0005116,0.0005116
150,18269.5,0.07113,0.07469,0.78696,0.57158,0.51545,0.56554,0.31627,2.0301,2.70208,2.79611,0.0005083,0.0005083,0.0005083
151,18391.3,0.07021,0.07296,0.78558,0.61436,0.46545,0.55778,0.31546,2.02013,2.75211,2.80787,0.000505,0.000505,0.000505
152,18513,0.06576,0.07041,0.78645,0.50165,0.56847,0.5812,0.31476,2.04094,2.89355,2.76006,0.0005017,0.0005017,0.0005017
153,18634.8,0.0667,0.07112,0.78715,0.48685,0.55468,0.56931,0.31688,2.03924,2.83369,2.79409,0.0004984,0.0004984,0.0004984
154,18756.6,0.06999,0.07263,0.78705,0.48633,0.53551,0.55762,0.31694,2.05962,2.94101,2.84664,0.0004951,0.0004951,0.0004951
155,18878.2,0.06917,0.07233,0.78614,0.4754,0.55769,0.56584,0.31852,2.04962,2.84183,2.82641,0.0004918,0.0004918,0.0004918
156,18999.7,0.06736,0.07106,0.78649,0.61552,0.46261,0.55655,0.31377,2.04294,2.79121,2.79986,0.0004885,0.0004885,0.0004885
157,19121.1,0.06895,0.07247,0.78638,0.4811,0.56456,0.56881,0.31881,2.04519,2.7427,2.83333,0.0004852,0.0004852,0.0004852
158,19242.6,0.06931,0.07326,0.78557,0.56669,0.47526,0.55278,0.31427,2.05744,2.82154,2.84453,0.0004819,0.0004819,0.0004819
