epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,622.548,1.6194,2.44885,2.06183,0.44337,0.46957,0.41019,0.14511,2.52475,2.73122,2.63265,0.00095025,0.00095025,0.00095025
17,661.159,1.63542,2.41978,2.04692,0.51229,0.5888,0.54108,0.21196,2.05122,2.5238,2.17432,0.000946933,0.000946933,0.000946933
18,700.015,1.62335,2.41803,2.05588,0.57365,0.58363,0.59211,0.24346,1.93577,2.39624,2.09811,0.000943617,0.000943617,0.000943617
19,738.844,1.57155,2.36828,2.01721,0.53629,0.55699,0.53023,0.21786,2.02636,2.43453,2.12175,0.0009403,0.0009403,0.0009403
20,777.481,1.56569,2.37033,2.02129,0.56008,0.62064,0.58083,0.2351,1.94565,2.41458,2.0851,0.000936983,0.000936983,0.000936983
21,816.108,1.59175,2.35101,2.03926,0.47944,0.53589,0.46787,0.17682,2.20947,2.51064,2.3142,0.000933667,0.000933667,0.000933667
22,854.714,1.58639,2.33865,2.0193,0.51725,0.52272,0.49877,0.19348,2.2041,2.63031,2.28911,0.00093035,0.00093035,0.00093035
23,893.309,1.54865,2.25415,1.98331,0.57129,0.5159,0.52458,0.18955,2.18755,2.53214,2.30241,0.000927033,0.000927033,0.000927033
24,931.893,1.54953,2.28218,1.98744,0.56729,0.58176,0.5697,0.22768,2.03873,2.32868,2.10782,0.000923717,0.000923717,0.000923717
25,970.498,1.52591,2.27446,1.95821,0.58401,0.56804,0.5783,0.22775,2.10024,2.22576,2.197,0.0009204,0.0009204,0.0009204
26,1009.08,1.53011,2.23309,1.96933,0.595,0.56558,0.6255,0.26684,1.94443,2.23493,2.07983,0.000917083,0.000917083,0.000917083
27,1047.83,1.51274,2.20826,1.96339,0.62223,0.60769,0.59228,0.24106,1.96693,2.32075,2.0686,0.000913767,0.000913767,0.000913767
28,1086.47,1.52526,2.17799,1.96485,0.6508,0.55939,0.59269,0.24865,2.03095,2.37701,2.12686,0.00091045,0.00091045,0.00091045
29,1125.11,1.49835,2.14946,1.94841,0.5869,0.64554,0.63779,0.26466,1.93826,2.1231,2.04114,0.000907133,0.000907133,0.000907133
30,1163.74,1.49958,2.12905,1.94234,0.58355,0.58827,0.58377,0.2392,2.05773,2.22132,2.15514,0.000903817,0.000903817,0.000903817
31,1202.44,1.49528,2.07899,1.93401,0.59693,0.63947,0.64755,0.26267,2.00746,2.09557,2.06251,0.0009005,0.0009005,0.0009005
32,1241.07,1.47627,2.08041,1.92451,0.60923,0.63144,0.59901,0.24946,2.03661,2.21971,2.15553,0.000897183,0.000897183,0.000897183
33,1279.68,1.49779,2.12917,1.93984,0.75628,0.48127,0.55364,0.22468,2.15979,2.30055,2.24722,0.000893867,0.000893867,0.000893867
34,1318.29,1.45244,2.11832,1.91955,0.6118,0.62185,0.6233,0.25672,2.03877,2.17498,2.12095,0.00089055,0.00089055,0.00089055
35,1356.88,1.48248,2.04085,1.91854,0.54808,0.618,0.61138,0.23435,2.15267,2.16133,2.19734,0.000887233,0.000887233,0.000887233
36,1395.48,1.48999,2.09875,1.92925,0.59453,0.64278,0.63179,0.27081,1.97028,2.16036,2.0382,0.000883917,0.000883917,0.000883917
37,1434.22,1.45307,2.06728,1.8953,0.51107,0.52705,0.49966,0.19605,2.15997,2.56667,2.26328,0.0008806,0.0008806,0.0008806
38,1472.75,1.48798,2.10526,1.92823,0.5921,0.55445,0.55135,0.20794,2.18627,2.38881,2.28218,0.000877283,0.000877283,0.000877283
39,1511.34,1.44646,2.00954,1.89314,0.58818,0.61419,0.60484,0.25002,2.02489,2.15902,2.13328,0.000873967,0.000873967,0.000873967
40,1549.86,1.47809,2.08325,1.91946,0.59398,0.56217,0.61107,0.25292,2.03255,2.12447,2.1406,0.00087065,0.00087065,0.00087065
41,1588.52,1.47382,2.03276,1.90628,0.59256,0.62392,0.6128,0.2577,1.98485,2.07984,2.07306,0.000867333,0.000867333,0.000867333
42,1627.17,1.45175,2.00208,1.88725,0.57364,0.60737,0.6187,0.25931,1.91419,2.15043,2.0468,0.000864017,0.000864017,0.000864017
43,1665.79,1.47346,2.01369,1.91783,0.52606,0.64457,0.61423,0.25715,1.94204,2.16479,2.0579,0.0008607,0.0008607,0.0008607
44,1704.38,1.46895,2.03958,1.9263,0.60198,0.63868,0.6443,0.29479,1.86319,1.98994,2.04289,0.000857383,0.000857383,0.000857383
45,1743.12,1.46102,2.03126,1.90919,0.50724,0.58049,0.54105,0.20537,2.21653,2.2523,2.28834,0.000854067,0.000854067,0.000854067
46,1781.64,1.43012,1.99292,1.88111,0.6241,0.61827,0.64707,0.27828,2.01097,2.02133,2.11863,0.00085075,0.00085075,0.00085075
47,1820.29,1.44678,1.99913,1.8896,0.61209,0.60386,0.62651,0.27744,1.97742,2.07537,2.10306,0.000847433,0.000847433,0.000847433
48,1858.89,1.43513,1.92041,1.89466,0.58872,0.65223,0.63782,0.28509,1.85113,2.03247,2.05635,0.000844117,0.000844117,0.000844117
49,1897.57,1.44488,1.94076,1.87739,0.60977,0.62201,0.6431,0.2803,1.92006,2.05723,2.08514,0.0008408,0.0008408,0.0008408
50,1936.14,1.41074,1.94722,1.86892,0.63605,0.63456,0.65387,0.28886,1.91117,1.95497,2.05475,0.000837483,0.000837483,0.000837483
51,1974.7,1.43189,1.93756,1.88828,0.64331,0.55752,0.62129,0.27434,1.96501,2.07134,2.07722,0.000834167,0.000834167,0.000834167
52,2013.27,1.41379,1.89404,1.85813,0.59127,0.66208,0.63508,0.27152,1.96295,1.96757,2.05155,0.00083085,0.00083085,0.00083085
53,2051.94,1.39987,1.9273,1.8493,0.58474,0.59218,0.58964,0.2451,2.02025,2.11014,2.16851,0.000827533,0.000827533,0.000827533
54,2090.5,1.39869,1.89702,1.84614,0.65266,0.64755,0.66847,0.2923,1.862,2.03081,2.03181,0.000824217,0.000824217,0.000824217
55,2129.06,1.42971,1.9481,1.87367,0.54535,0.61963,0.58811,0.24519,1.98951,2.10133,2.10806,0.0008209,0.0008209,0.0008209
56,2167.65,1.40529,1.91474,1.85811,0.57106,0.62228,0.63075,0.26784,2.03619,2.02523,2.14204,0.000817583,0.000817583,0.000817583
57,2206.22,1.38255,1.85839,1.84348,0.60147,0.66911,0.66335,0.29378,1.88105,1.91939,2.01246,0.000814267,0.000814267,0.000814267
58,2244.78,1.37646,1.83751,1.83052,0.64029,0.63626,0.65599,0.29507,1.9103,1.90868,2.05794,0.00081095,0.00081095,0.00081095
59,2283.62,1.39216,1.80798,1.84103,0.63384,0.67118,0.67781,0.2924,1.93859,1.96879,2.08066,0.000807633,0.000807633,0.000807633
60,2322.15,1.38593,1.81021,1.8372,0.59088,0.61378,0.61531,0.25753,2.07983,2.06244,2.15704,0.000804317,0.000804317,0.000804317
61,2360.73,1.43725,1.86447,1.86478,0.60279,0.63203,0.62505,0.2676,2.03779,2.01725,2.12285,0.000801,0.000801,0.000801
62,2399.28,1.38305,1.8114,1.83129,0.61069,0.68205,0.66491,0.29981,1.8707,1.94101,2.02721,0.000797683,0.000797683,0.000797683
63,2438.04,1.35844,1.77753,1.83261,0.60071,0.65734,0.67213,0.28918,1.98579,1.91787,2.10635,0.000794367,0.000794367,0.000794367
64,2476.58,1.40106,1.82884,1.83578,0.63642,0.64025,0.67291,0.27977,2.01015,2.01868,2.14827,0.00079105,0.00079105,0.00079105
65,2515.13,1.36393,1.77448,1.83163,0.62959,0.60154,0.62975,0.25401,2.05918,2.10727,2.16721,0.000787733,0.000787733,0.000787733
66,2553.74,1.38292,1.82457,1.83689,0.61666,0.61601,0.63184,0.31101,1.74371,1.94109,2.00311,0.000784417,0.000784417,0.000784417
67,2592.52,1.3722,1.78262,1.82759,0.64485,0.66405,0.68367,0.3002,1.85159,1.93337,2.04145,0.0007811,0.0007811,0.0007811
68,2631.17,1.36807,1.78445,1.8242,0.60559,0.59833,0.6094,0.26298,2.08276,2.04072,2.14362,0.000777783,0.000777783,0.000777783
69,2669.77,1.34955,1.74851,1.82214,0.63739,0.6213,0.6594,0.27668,2.0296,2.01969,2.17882,0.000774467,0.000774467,0.000774467
70,2708.43,1.32862,1.73268,1.80554,0.61337,0.65182,0.66444,0.31713,1.80872,1.85445,2.00672,0.00077115,0.00077115,0.00077115
71,2747.25,1.33341,1.71627,1.79698,0.63754,0.63335,0.66294,0.29291,1.93479,1.95147,2.08586,0.000767833,0.000767833,0.000767833
72,2785.79,1.34088,1.73468,1.80562,0.59366,0.63255,0.63549,0.28475,1.94483,1.97846,2.12756,0.000764517,0.000764517,0.000764517
73,2824.45,1.34372,1.73577,1.79971,0.57792,0.61254,0.6212,0.27684,1.90631,2.03052,2.08542,0.0007612,0.0007612,0.0007612
74,2863.09,1.36991,1.7219,1.82484,0.58756,0.62586,0.63452,0.27354,1.93485,1.96238,2.0664,0.000757883,0.000757883,0.000757883
75,2901.76,1.32276,1.69762,1.77552,0.63695,0.6518,0.66178,0.30522,1.8576,1.85797,2.05544,0.000754567,0.000754567,0.000754567
76,2940.37,1.32408,1.70353,1.78744,0.63056,0.64542,0.67027,0.31621,1.84883,1.80853,2.03254,0.00075125,0.00075125,0.00075125
77,2979.01,1.34448,1.67705,1.80426,0.62483,0.66948,0.66637,0.28915,1.9025,1.90905,2.10729,0.000747933,0.000747933,0.000747933
78,3017.6,1.31213,1.65363,1.7736,0.68281,0.61217,0.67393,0.29265,1.95669,1.91471,2.12132,0.000744617,0.000744617,0.000744617
79,3056.29,1.32657,1.65436,1.79446,0.63787,0.67173,0.68089,0.313,1.81538,1.86229,1.98655,0.0007413,0.0007413,0.0007413
80,3094.95,1.38667,1.73879,1.82996,0.64604,0.65257,0.65978,0.31402,1.89107,1.9027,2.05315,0.000737983,0.000737983,0.000737983
81,3133.54,1.31868,1.67503,1.78896,0.59689,0.67039,0.64908,0.27546,1.94715,1.89664,2.09039,0.000734667,0.000734667,0.000734667
82,3172.14,1.34556,1.67504,1.79263,0.59881,0.65958,0.65176,0.29359,1.9498,1.9039,2.06533,0.00073135,0.00073135,0.00073135
83,3210.71,1.29442,1.60867,1.75993,0.6465,0.65339,0.65908,0.27796,2.00627,1.89004,2.10311,0.000728033,0.000728033,0.000728033
84,3249.41,1.3321,1.62318,1.781,0.62278,0.6629,0.64397,0.28268,1.91502,1.90514,2.05332,0.000724717,0.000724717,0.000724717
85,3288.09,1.30549,1.63131,1.78084,0.62157,0.6703,0.67397,0.30969,1.92059,1.83364,2.06386,0.0007214,0.0007214,0.0007214
86,3326.67,1.28229,1.57927,1.75248,0.67139,0.6852,0.69245,0.32648,1.86311,1.78746,2.03588,0.000718083,0.000718083,0.000718083
87,3365.48,1.29816,1.5833,1.76093,0.65635,0.64343,0.65343,0.30816,1.91875,1.81842,2.04876,0.000714767,0.000714767,0.000714767
88,3404.06,1.30167,1.6039,1.77329,0.60256,0.67484,0.67404,0.30654,1.94756,1.82664,2.10185,0.00071145,0.00071145,0.00071145
89,3442.73,1.27424,1.56742,1.74429,0.66172,0.64699,0.67305,0.31095,1.90052,1.85257,2.04533,0.000708133,0.000708133,0.000708133
90,3481.33,1.2911,1.60853,1.75521,0.67019,0.66823,0.68357,0.32493,1.75025,1.83271,1.9223,0.000704817,0.000704817,0.000704817
91,3519.99,1.30776,1.59866,1.76635,0.6251,0.672,0.6857,0.33134,1.74325,1.74288,1.9557,0.0007015,0.0007015,0.0007015
92,3558.78,1.28877,1.57967,1.7591,0.65912,0.66001,0.66515,0.29756,1.92154,1.87102,2.06963,0.000698183,0.000698183,0.000698183
93,3597.44,1.28862,1.54648,1.7495,0.67004,0.68451,0.68281,0.32248,1.88455,1.82251,2.02519,0.000694867,0.000694867,0.000694867
94,3636.12,1.25682,1.521,1.73108,0.68972,0.64912,0.66703,0.31763,1.82964,1.73018,2.01368,0.00069155,0.00069155,0.00069155
95,3674.75,1.28726,1.5457,1.74726,0.62655,0.68959,0.67156,0.32298,1.85754,1.76341,2.0385,0.000688233,0.000688233,0.000688233
96,3713.34,1.27399,1.52965,1.73147,0.6305,0.66864,0.67607,0.30974,1.97193,1.7515,2.10914,0.000684917,0.000684917,0.000684917
97,3751.9,1.27472,1.53075,1.75153,0.59728,0.69132,0.66042,0.30107,1.95134,1.77369,2.10597,0.0006816,0.0006816,0.0006816
98,3790.49,1.28742,1.53084,1.74802,0.62212,0.64872,0.63665,0.29492,1.91221,1.8399,2.07869,0.000678283,0.000678283,0.000678283
99,3829.12,1.28154,1.52716,1.73984,0.58845,0.69504,0.66516,0.3129,1.84341,1.79444,1.98787,0.000674967,0.000674967,0.000674967
100,3867.66,1.25791,1.48272,1.72646,0.64116,0.66075,0.65615,0.29263,1.96348,1.85961,2.0758,0.00067165,0.00067165,0.00067165
101,3906.33,1.24586,1.47421,1.72014,0.62323,0.68399,0.67788,0.31378,1.85556,1.75895,2.01403,0.000668333,0.000668333,0.000668333
102,3944.89,1.27229,1.50484,1.73481,0.6586,0.6573,0.66923,0.32342,1.73294,1.74464,1.94399,0.000665017,0.000665017,0.000665017
103,3983.53,1.27777,1.49081,1.72817,0.59998,0.66265,0.66245,0.30962,1.88126,1.78918,2.04909,0.0006617,0.0006617,0.0006617
104,4022.12,1.24612,1.47035,1.70763,0.64878,0.66101,0.64637,0.29967,1.93075,1.8092,2.08832,0.000658383,0.000658383,0.000658383
105,4060.75,1.24908,1.48143,1.72301,0.64271,0.68169,0.68263,0.31264,1.86531,1.80274,2.06334,0.000655067,0.000655067,0.000655067
106,4099.36,1.25352,1.45751,1.7215,0.64085,0.70744,0.69255,0.32898,1.80666,1.75124,2.00641,0.00065175,0.00065175,0.00065175
107,4137.98,1.24163,1.43197,1.70324,0.70472,0.69486,0.72004,0.34372,1.80167,1.71962,1.99154,0.000648433,0.000648433,0.000648433
108,4176.8,1.2459,1.42639,1.70951,0.67542,0.70578,0.70566,0.33859,1.81615,1.72631,1.9977,0.000645117,0.000645117,0.000645117
109,4215.39,1.22762,1.43489,1.70412,0.62941,0.69123,0.68654,0.34034,1.79139,1.70277,1.94896,0.0006418,0.0006418,0.0006418
110,4253.91,1.21905,1.38984,1.69641,0.67676,0.67035,0.67212,0.33574,1.7745,1.71453,1.98468,0.000638483,0.000638483,0.000638483
111,4292.48,1.2471,1.44883,1.71251,0.69973,0.65977,0.68857,0.3234,1.8229,1.79092,2.04088,0.000635167,0.000635167,0.000635167
112,4330.98,1.24933,1.3953,1.70824,0.66361,0.66685,0.68937,0.3326,1.86245,1.69252,2.03386,0.00063185,0.00063185,0.00063185
113,4369.65,1.22967,1.40983,1.69952,0.62347,0.63423,0.67254,0.30748,2.00062,1.8963,2.11682,0.000628533,0.000628533,0.000628533
114,4408.2,1.24996,1.44924,1.71385,0.61896,0.67817,0.66822,0.3262,1.79114,1.74241,1.97608,0.000625217,0.000625217,0.000625217
115,4446.8,1.21455,1.39969,1.69473,0.6915,0.67496,0.69583,0.32335,1.87865,1.72943,2.00506,0.0006219,0.0006219,0.0006219
116,4485.37,1.21042,1.36347,1.68102,0.69656,0.67458,0.70102,0.32678,1.81872,1.72384,2.01462,0.000618583,0.000618583,0.000618583
117,4523.99,1.22036,1.39844,1.69143,0.64921,0.68922,0.68162,0.31888,1.90278,1.70602,2.07311,0.000615267,0.000615267,0.000615267
118,4562.56,1.22246,1.37906,1.69234,0.63778,0.68276,0.67938,0.32757,1.84404,1.76179,2.01364,0.00061195,0.00061195,0.00061195
119,4601.12,1.20585,1.36769,1.6774,0.6659,0.67258,0.68499,0.32862,1.83592,1.72398,2.02319,0.000608633,0.000608633,0.000608633
120,4639.65,1.20086,1.36039,1.66891,0.68157,0.67586,0.68995,0.33912,1.76794,1.67389,1.9788,0.000605317,0.000605317,0.000605317
121,4678.29,1.189,1.32169,1.65373,0.65934,0.68806,0.69631,0.35022,1.79042,1.63392,2.00047,0.000602,0.000602,0.000602
122,4717.12,1.19109,1.32972,1.66114,0.6796,0.70694,0.70862,0.34842,1.80873,1.6412,2.00364,0.000598683,0.000598683,0.000598683
123,4755.8,1.18318,1.29259,1.64604,0.68842,0.6813,0.68419,0.32933,1.86,1.70121,2.0677,0.000595367,0.000595367,0.000595367
124,4794.37,1.20831,1.33277,1.66969,0.61798,0.69006,0.66056,0.30938,1.86174,1.78769,2.04411,0.00059205,0.00059205,0.00059205
125,4832.99,1.2016,1.33874,1.66967,0.67774,0.67541,0.67323,0.32243,1.87483,1.6942,2.05395,0.000588733,0.000588733,0.000588733
126,4871.54,1.19011,1.34499,1.65958,0.68526,0.67156,0.68615,0.34121,1.78734,1.63861,1.96898,0.000585417,0.000585417,0.000585417
127,4910.2,1.19178,1.30855,1.65961,0.69373,0.66868,0.68197,0.31105,1.95332,1.73549,2.09147,0.0005821,0.0005821,0.0005821
128,4948.81,1.18166,1.31983,1.65273,0.66025,0.69137,0.69384,0.34841,1.75909,1.65985,1.95234,0.000578783,0.000578783,0.000578783
129,4987.42,1.1796,1.29236,1.65177,0.66108,0.69925,0.68744,0.33164,1.7641,1.64725,1.9773,0.000575467,0.000575467,0.000575467
130,5026,1.15697,1.26428,1.64241,0.69139,0.70992,0.71938,0.35217,1.75213,1.62338,1.97114,0.00057215,0.00057215,0.00057215
131,5064.79,1.14462,1.24108,1.62198,0.68673,0.72054,0.7002,0.32854,1.82433,1.67825,2.01507,0.000568833,0.000568833,0.000568833
132,5103.41,1.1616,1.27039,1.63689,0.69478,0.67719,0.6942,0.31694,1.89183,1.74679,2.08048,0.000565517,0.000565517,0.000565517
133,5142.01,1.16727,1.24345,1.63583,0.68732,0.69542,0.71089,0.34095,1.84496,1.61968,2.01226,0.0005622,0.0005622,0.0005622
134,5180.58,1.15189,1.22092,1.61599,0.6934,0.69031,0.71348,0.35797,1.78194,1.64063,2.00302,0.000558883,0.000558883,0.000558883
135,5219.41,1.15539,1.21466,1.62878,0.6959,0.70511,0.72335,0.36124,1.80248,1.60877,2.01612,0.000555567,0.000555567,0.000555567
136,5258.17,1.15855,1.21647,1.62667,0.69511,0.66681,0.68447,0.33432,1.86047,1.68393,2.06163,0.00055225,0.00055225,0.00055225
137,5296.84,1.16995,1.26468,1.6396,0.69811,0.67791,0.6888,0.34357,1.78803,1.62892,2.02081,0.000548933,0.000548933,0.000548933
138,5335.42,1.16641,1.29481,1.64898,0.68939,0.65258,0.67737,0.33204,1.77671,1.72338,2.00922,0.000545617,0.000545617,0.000545617
139,5374.02,1.15391,1.25501,1.63598,0.66866,0.66148,0.68064,0.34185,1.80067,1.6749,1.98498,0.0005423,0.0005423,0.0005423
140,5412.59,1.13684,1.21456,1.62117,0.68922,0.69641,0.71547,0.34017,1.82597,1.64491,2.03345,0.000538983,0.000538983,0.000538983
141,5451.22,1.15438,1.23785,1.6253,0.70697,0.67077,0.69271,0.34549,1.75594,1.6239,2.01127,0.000535667,0.000535667,0.000535667
142,5489.87,1.13045,1.21552,1.61384,0.67593,0.68141,0.69987,0.34296,1.75209,1.70211,1.98432,0.00053235,0.00053235,0.00053235
143,5528.48,1.12962,1.19391,1.60179,0.67818,0.68808,0.6937,0.34012,1.81418,1.62034,2.02475,0.000529033,0.000529033,0.000529033
144,5567.08,1.13812,1.20631,1.61719,0.65125,0.69549,0.68203,0.33248,1.78573,1.65945,2.01825,0.000525717,0.000525717,0.000525717
145,5605.64,1.13295,1.19908,1.59888,0.69345,0.66503,0.68634,0.3458,1.74994,1.60549,1.99225,0.0005224,0.0005224,0.0005224
146,5644.2,1.12586,1.1924,1.60592,0.69339,0.64852,0.66443,0.30641,1.94409,1.71922,2.14536,0.000519083,0.000519083,0.000519083
147,5682.89,1.11309,1.17298,1.58455,0.69916,0.68996,0.7036,0.35446,1.76319,1.59817,1.99177,0.000515767,0.000515767,0.000515767
148,5721.46,1.10764,1.16613,1.59269,0.6296,0.71707,0.68656,0.35276,1.75762,1.63196,2.02059,0.00051245,0.00051245,0.00051245
149,5760.1,1.11129,1.14263,1.58083,0.66044,0.6954,0.68277,0.33578,1.84383,1.63915,2.05442,0.000509133,0.000509133,0.000509133
150,5798.71,1.14327,1.20775,1.62835,0.69566,0.67012,0.69358,0.35211,1.79672,1.59109,2.04063,0.000505817,0.000505817,0.000505817
151,5837.35,1.10368,1.14511,1.58716,0.68358,0.69806,0.70447,0.3642,1.77572,1.56788,2.00312,0.0005025,0.0005025,0.0005025
152,5876.19,1.09992,1.12732,1.57568,0.70516,0.68786,0.70537,0.36183,1.76096,1.58591,2.00705,0.000499183,0.000499183,0.000499183
153,5914.84,1.12,1.15563,1.59167,0.74051,0.65544,0.69686,0.35508,1.74889,1.5752,1.98538,0.000495867,0.000495867,0.000495867
154,5953.46,1.10266,1.12577,1.58459,0.68675,0.66353,0.6898,0.34529,1.80392,1.60637,2.0179,0.00049255,0.00049255,0.00049255
155,5992.12,1.09535,1.12178,1.57745,0.68033,0.69449,0.69275,0.34578,1.78689,1.64175,2.01799,0.000489233,0.000489233,0.000489233
156,6030.69,1.09123,1.12148,1.56962,0.71069,0.67927,0.6952,0.35764,1.8102,1.62472,2.04672,0.000485917,0.000485917,0.000485917
157,6069.3,1.10365,1.12647,1.58168,0.67781,0.6822,0.68409,0.34731,1.84003,1.63541,2.07625,0.0004826,0.0004826,0.0004826
158,6107.87,1.10945,1.13327,1.59021,0.69444,0.69001,0.70079,0.3601,1.77835,1.58492,1.99975,0.000479283,0.000479283,0.000479283
159,6146.47,1.09819,1.10696,1.5861,0.7084,0.68116,0.68803,0.34375,1.85371,1.62876,2.07894,0.000475967,0.000475967,0.000475967
160,6185,1.10596,1.14861,1.578,0.67743,0.68186,0.68674,0.34971,1.78904,1.61492,2.02292,0.00047265,0.00047265,0.00047265
161,6223.64,1.09158,1.10857,1.57288,0.7237,0.65295,0.69976,0.34829,1.82332,1.64702,2.07521,0.000469333,0.000469333,0.000469333
162,6262.26,1.09968,1.10638,1.58129,0.652,0.73495,0.70082,0.34964,1.80463,1.60048,2.03632,0.000466017,0.000466017,0.000466017
163,6300.93,1.07131,1.08508,1.55585,0.71022,0.6781,0.69466,0.35283,1.79958,1.63212,2.0401,0.0004627,0.0004627,0.0004627
164,6339.54,1.07141,1.0705,1.55539,0.6699,0.67779,0.68489,0.3441,1.83476,1.64504,2.06045,0.000459383,0.000459383,0.000459383
165,6378.2,1.06704,1.05827,1.55685,0.7045,0.64123,0.66913,0.35049,1.78143,1.65617,2.02301,0.000456067,0.000456067,0.000456067
166,6416.78,1.05757,1.09151,1.53357,0.70162,0.68449,0.6879,0.34771,1.78477,1.61979,2.04193,0.00045275,0.00045275,0.00045275
167,6455.35,1.07299,1.07489,1.55638,0.6919,0.66711,0.69595,0.35684,1.77062,1.64318,2.04151,0.000449433,0.000449433,0.000449433
168,6493.9,1.06415,1.0679,1.54603,0.70381,0.68299,0.70571,0.35058,1.76641,1.6125,2.00873,0.000446117,0.000446117,0.000446117
169,6532.54,1.0665,1.04762,1.54597,0.70938,0.65895,0.69295,0.34798,1.79621,1.63271,2.04293,0.0004428,0.0004428,0.0004428
170,6571.1,1.06127,1.04492,1.54223,0.66582,0.67616,0.67769,0.34217,1.83149,1.61968,2.04196,0.000439483,0.000439483,0.000439483
171,6609.7,1.05224,1.04759,1.53269,0.69224,0.64647,0.69058,0.36762,1.7605,1.58211,2.02118,0.000436167,0.000436167,0.000436167
172,6648.53,1.07617,1.06266,1.55018,0.70666,0.69505,0.71102,0.35224,1.75417,1.55818,1.99495,0.00043285,0.00043285,0.00043285
173,6687.2,1.0587,1.02689,1.53762,0.67755,0.70284,0.70517,0.35708,1.78418,1.59122,2.04172,0.000429533,0.000429533,0.000429533
174,6725.78,1.0536,1.03214,1.53662,0.69319,0.70086,0.71744,0.35943,1.78079,1.58005,2.04545,0.000426217,0.000426217,0.000426217
175,6764.43,1.04279,1.04755,1.53236,0.70766,0.66148,0.68561,0.34378,1.8193,1.63308,2.09465,0.0004229,0.0004229,0.0004229
176,6802.99,1.03003,1.02163,1.52109,0.68374,0.70819,0.70274,0.35166,1.78138,1.58169,2.05342,0.000419583,0.000419583,0.000419583
177,6841.7,1.03906,1.01114,1.52395,0.68964,0.69966,0.70216,0.35987,1.80406,1.60078,2.04884,0.000416267,0.000416267,0.000416267
178,6880.31,1.03867,1.0253,1.51916,0.69849,0.67721,0.69276,0.35707,1.76634,1.64554,2.08472,0.00041295,0.00041295,0.00041295
179,6918.97,1.03308,1.02301,1.51669,0.64464,0.70128,0.68148,0.3638,1.72514,1.61286,2.01169,0.000409633,0.000409633,0.000409633
180,6957.56,1.03466,1.03252,1.52421,0.70842,0.68004,0.70612,0.36221,1.82056,1.60778,2.03849,0.000406317,0.000406317,0.000406317
181,6996.2,1.03104,1.00021,1.5161,0.67552,0.70624,0.70196,0.3571,1.81371,1.56872,2.05178,0.000403,0.000403,0.000403
182,7034.87,1.03347,1.02088,1.51806,0.67349,0.70803,0.6883,0.3596,1.78733,1.60791,2.03243,0.000399683,0.000399683,0.000399683
183,7073.52,1.02639,0.99954,1.51252,0.66004,0.70802,0.67927,0.35905,1.77462,1.57382,2.05227,0.000396367,0.000396367,0.000396367
184,7112.15,1.01787,0.97856,1.49427,0.67014,0.70116,0.6779,0.3494,1.81286,1.57308,2.08493,0.00039305,0.00039305,0.00039305
