epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,5825.99,1.5858,1.77581,1.86115,0.48214,0.56171,0.54918,0.22969,1.91652,1.82247,2.01422,0.0008218,0.0008218,0.0008218
20,6131.87,1.56095,1.76945,1.85512,0.54917,0.57881,0.56848,0.24751,1.87012,1.75353,1.97366,0.0008119,0.0008119,0.0008119
21,6438.84,1.54941,1.73225,1.82691,0.63871,0.47996,0.5011,0.20039,2.08872,1.86835,2.17862,0.000802,0.000802,0.000802
22,6746.5,1.53407,1.72158,1.84701,0.74187,0.51482,0.60808,0.26516,1.89257,1.69515,1.95036,0.0007921,0.0007921,0.0007921
23,7052.68,1.54266,1.67317,1.84515,0.5532,0.59083,0.57485,0.22384,1.9883,1.76014,2.05121,0.0007822,0.0007822,0.0007822
24,7359.83,1.52363,1.66121,1.8193,0.527,0.56815,0.54806,0.22913,2.01957,1.7507,2.04321,0.0007723,0.0007723,0.0007723
25,7665.89,1.54896,1.6957,1.82406,0.64061,0.55812,0.57118,0.25278,1.80392,1.71731,1.90295,0.0007624,0.0007624,0.0007624
26,7972.22,1.53198,1.69007,1.81167,0.61586,0.55976,0.6169,0.26735,1.91113,1.66373,1.98264,0.0007525,0.0007525,0.0007525
27,8278.18,1.54172,1.66127,1.82033,0.5468,0.55772,0.56357,0.24865,1.94885,1.70589,2.03271,0.0007426,0.0007426,0.0007426
28,8584.67,1.50654,1.64605,1.786,0.6269,0.53777,0.59225,0.25479,1.93339,1.70169,1.97688,0.0007327,0.0007327,0.0007327
29,8890.51,1.50243,1.61782,1.80076,0.54387,0.55688,0.5738,0.25153,1.88946,1.71362,1.95578,0.0007228,0.0007228,0.0007228
30,9197.64,1.49182,1.60103,1.79639,0.57399,0.6417,0.66179,0.28196,1.93,1.60755,1.97942,0.0007129,0.0007129,0.0007129
31,9503.89,1.50045,1.60565,1.78675,0.56124,0.60739,0.62464,0.27328,1.86424,1.60853,1.90775,0.000703,0.000703,0.000703
32,9810.38,1.50923,1.60372,1.78478,0.58141,0.57906,0.59997,0.25438,1.97409,1.7067,2.02213,0.0006931,0.0006931,0.0006931
33,10116,1.51615,1.61087,1.78677,0.58169,0.56711,0.60275,0.24826,1.94851,1.70944,2.02146,0.0006832,0.0006832,0.0006832
34,10424,1.50424,1.59284,1.78439,0.66347,0.55786,0.6013,0.27411,1.88517,1.59685,1.96774,0.0006733,0.0006733,0.0006733
35,10730.5,1.50458,1.58256,1.78977,0.57131,0.59887,0.60631,0.27664,1.83925,1.65985,1.93901,0.0006634,0.0006634,0.0006634
36,11038,1.48876,1.59215,1.77567,0.64259,0.60115,0.64897,0.28333,1.86684,1.58368,1.94541,0.0006535,0.0006535,0.0006535
37,11345,1.46837,1.58129,1.77839,0.56896,0.6064,0.63538,0.2813,1.8321,1.5823,1.9406,0.0006436,0.0006436,0.0006436
38,11651.7,1.48312,1.5689,1.78552,0.57048,0.617,0.64656,0.28122,1.89167,1.59534,1.97578,0.0006337,0.0006337,0.0006337
39,11958.1,1.46849,1.55161,1.76725,0.61567,0.60524,0.63395,0.26519,1.9619,1.58915,1.99462,0.0006238,0.0006238,0.0006238
40,12264.4,1.46912,1.55741,1.76131,0.58267,0.61809,0.62944,0.29268,1.80896,1.60869,1.94961,0.0006139,0.0006139,0.0006139
41,12570.7,1.46656,1.55348,1.76202,0.60208,0.61769,0.67114,0.31702,1.79033,1.51646,1.90408,0.000604,0.000604,0.000604
42,12878.2,1.48127,1.55204,1.76627,0.60656,0.59177,0.63038,0.2575,1.94224,1.59698,1.99392,0.0005941,0.0005941,0.0005941
43,13184.4,1.45225,1.51669,1.74959,0.53607,0.66102,0.62652,0.30802,1.70139,1.52015,1.85195,0.0005842,0.0005842,0.0005842
44,13491.4,1.44794,1.51698,1.74692,0.57008,0.57635,0.5741,0.24172,1.92208,1.65339,1.98851,0.0005743,0.0005743,0.0005743
45,13798.7,1.43922,1.53454,1.72935,0.77697,0.53594,0.65244,0.30297,1.79059,1.52765,1.88126,0.0005644,0.0005644,0.0005644
46,14105.2,1.43577,1.49872,1.73446,0.60055,0.64625,0.66584,0.29175,1.90011,1.50662,1.95379,0.0005545,0.0005545,0.0005545
47,14411.6,1.45551,1.50532,1.75446,0.56643,0.61547,0.63333,0.30044,1.79419,1.5003,1.89267,0.0005446,0.0005446,0.0005446
48,14718.7,1.44838,1.50908,1.74763,0.67646,0.59332,0.66223,0.31194,1.78061,1.47146,1.88766,0.0005347,0.0005347,0.0005347
49,15025.1,1.43403,1.48187,1.74352,0.6449,0.61232,0.65809,0.30924,1.82409,1.50628,1.90437,0.0005248,0.0005248,0.0005248
50,15331.9,1.45062,1.5094,1.74148,0.57684,0.64445,0.65465,0.29626,1.82991,1.5011,1.92322,0.0005149,0.0005149,0.0005149
51,15638.4,1.43164,1.46727,1.72734,0.61915,0.63607,0.66472,0.30195,1.80408,1.4711,1.86558,0.000505,0.000505,0.000505
52,15945.6,1.45181,1.49025,1.73537,0.64889,0.57379,0.65187,0.29333,1.83417,1.52582,1.8968,0.0004951,0.0004951,0.0004951
53,16252.5,1.40805,1.44827,1.71976,0.60811,0.64679,0.6784,0.31372,1.80628,1.46123,1.8869,0.0004852,0.0004852,0.0004852
54,16560.8,1.39014,1.40577,1.71245,0.65902,0.61481,0.66109,0.30768,1.7871,1.48104,1.89948,0.0004753,0.0004753,0.0004753
55,16867.4,1.39951,1.43106,1.7108,0.59639,0.65985,0.65561,0.31032,1.7938,1.46705,1.8891,0.0004654,0.0004654,0.0004654
56,17174.8,1.40986,1.42417,1.71825,0.61239,0.65361,0.67546,0.30819,1.85364,1.46224,1.91869,0.0004555,0.0004555,0.0004555
57,17480.8,1.39812,1.40879,1.70061,0.56488,0.6632,0.64364,0.29625,1.83956,1.49131,1.90183,0.0004456,0.0004456,0.0004456
58,17787.4,1.39849,1.4101,1.70729,0.60788,0.62416,0.66092,0.301,1.83211,1.47786,1.87562,0.0004357,0.0004357,0.0004357
59,18094,1.39387,1.38621,1.70909,0.60398,0.66479,0.68058,0.32699,1.77289,1.41922,1.86942,0.0004258,0.0004258,0.0004258
60,18401.9,1.36106,1.35885,1.68365,0.59291,0.64142,0.6682,0.32034,1.79729,1.45028,1.8718,0.0004159,0.0004159,0.0004159
61,18708.1,1.38716,1.37958,1.70334,0.64566,0.61935,0.66844,0.32773,1.75508,1.42736,1.83878,0.000406,0.000406,0.000406
62,19015.3,1.3749,1.38629,1.68705,0.59981,0.66198,0.68789,0.3424,1.70629,1.41688,1.8195,0.0003961,0.0003961,0.0003961
63,19322.4,1.36604,1.37862,1.67439,0.53731,0.65836,0.64122,0.29719,1.80451,1.50483,1.87385,0.0003862,0.0003862,0.0003862
64,19629.3,1.38231,1.36524,1.68599,0.58351,0.65965,0.67962,0.33822,1.74198,1.38375,1.83823,0.0003763,0.0003763,0.0003763
65,19935.5,1.34528,1.35903,1.66769,0.65227,0.61149,0.66664,0.33104,1.7098,1.41195,1.81964,0.0003664,0.0003664,0.0003664
66,20243,1.36521,1.33921,1.67532,0.61661,0.64497,0.67637,0.3316,1.73056,1.40578,1.83359,0.0003565,0.0003565,0.0003565
67,20549.3,1.37215,1.37859,1.70246,0.6734,0.59966,0.63527,0.319,1.73613,1.44368,1.85431,0.0003466,0.0003466,0.0003466
68,20856.5,1.35066,1.32574,1.6694,0.63463,0.62394,0.66689,0.3234,1.72654,1.43217,1.84108,0.0003367,0.0003367,0.0003367
69,21164,1.37069,1.3281,1.67651,0.67828,0.61836,0.67237,0.34962,1.66857,1.38017,1.80245,0.0003268,0.0003268,0.0003268
70,21472.3,1.34969,1.30199,1.68297,0.69288,0.64889,0.68528,0.35173,1.65761,1.38145,1.79578,0.0003169,0.0003169,0.0003169
71,21779.6,1.35949,1.34784,1.67368,0.64384,0.62476,0.68285,0.34383,1.65019,1.37149,1.79558,0.000307,0.000307,0.000307
72,22087.3,1.35488,1.31002,1.66057,0.63206,0.67448,0.68388,0.35488,1.62527,1.37986,1.76306,0.0002971,0.0002971,0.0002971
73,22394.1,1.3195,1.27366,1.63794,0.70245,0.59488,0.67559,0.35049,1.672,1.37897,1.79082,0.0002872,0.0002872,0.0002872
74,22701,1.34273,1.29949,1.65966,0.66374,0.63499,0.67946,0.35929,1.60533,1.35216,1.75453,0.0002773,0.0002773,0.0002773
75,23008.2,1.33076,1.3054,1.65159,0.61148,0.67549,0.69404,0.36043,1.62674,1.35947,1.76885,0.0002674,0.0002674,0.0002674
76,23316.2,1.32768,1.30887,1.65089,0.62789,0.64677,0.68552,0.34734,1.68115,1.3802,1.80254,0.0002575,0.0002575,0.0002575
77,23622.4,1.3234,1.25483,1.64596,0.64756,0.67134,0.68921,0.36788,1.60419,1.32928,1.7677,0.0002476,0.0002476,0.0002476
78,23929.7,1.34333,1.24982,1.66093,0.65657,0.6577,0.70302,0.35624,1.67469,1.34357,1.79041,0.0002377,0.0002377,0.0002377
79,24236.4,1.31324,1.26721,1.63273,0.67088,0.63904,0.70274,0.37824,1.607,1.31272,1.75174,0.0002278,0.0002278,0.0002278
80,24543.6,1.31912,1.27311,1.63414,0.62807,0.66692,0.69097,0.36167,1.62265,1.33195,1.77386,0.0002179,0.0002179,0.0002179
81,24850.1,1.30295,1.25116,1.63297,0.66804,0.66841,0.68131,0.35307,1.65301,1.33006,1.79337,0.000208,0.000208,0.000208
82,25157,1.32399,1.26165,1.63794,0.66047,0.61924,0.69228,0.34068,1.74528,1.3516,1.85945,0.0001981,0.0001981,0.0001981
83,25463.4,1.28831,1.24321,1.62375,0.65734,0.66612,0.69849,0.36792,1.6387,1.3187,1.7717,0.0001882,0.0001882,0.0001882
84,25770.9,1.29243,1.22558,1.62285,0.64703,0.66142,0.69488,0.35871,1.67687,1.33578,1.79689,0.0001783,0.0001783,0.0001783
85,26077.7,1.30541,1.2409,1.63851,0.6328,0.65507,0.69063,0.36407,1.64377,1.32046,1.78955,0.0001684,0.0001684,0.0001684
86,26385.1,1.31862,1.24734,1.6395,0.64261,0.65028,0.68951,0.36579,1.63412,1.31751,1.77587,0.0001585,0.0001585,0.0001585
87,26693.8,1.27764,1.22348,1.62121,0.61818,0.69374,0.69566,0.36337,1.66212,1.31087,1.79571,0.0001486,0.0001486,0.0001486
88,27001.5,1.29726,1.2344,1.6342,0.68212,0.67919,0.7132,0.37843,1.62478,1.28854,1.78171,0.0001387,0.0001387,0.0001387
89,27308.2,1.28048,1.19529,1.61388,0.69119,0.65751,0.71461,0.3695,1.65238,1.29581,1.7879,0.0001288,0.0001288,0.0001288
90,27615.2,1.26553,1.18152,1.61369,0.67457,0.65685,0.70514,0.36924,1.65466,1.30722,1.76694,0.0001189,0.0001189,0.0001189
91,27971.3,1.22943,1.06344,1.59643,0.68115,0.68285,0.70643,0.36468,1.6608,1.29465,1.78892,0.000109,0.000109,0.000109
92,28279.6,1.2294,1.02265,1.58935,0.65577,0.70212,0.71694,0.37893,1.63155,1.27475,1.78814,9.91e-05,9.91e-05,9.91e-05
93,28587.7,1.22492,1.02402,1.57834,0.65797,0.68908,0.70511,0.36919,1.63122,1.27324,1.78667,8.92e-05,8.92e-05,8.92e-05
94,28894.4,1.22447,1.02454,1.59288,0.63804,0.68378,0.68954,0.35699,1.66539,1.28152,1.80322,7.93e-05,7.93e-05,7.93e-05
95,29201.8,1.20008,1.01301,1.57876,0.66179,0.68385,0.70638,0.37396,1.61531,1.25837,1.77287,6.94e-05,6.94e-05,6.94e-05
96,29508.5,1.21231,1.00983,1.57816,0.6331,0.68534,0.70117,0.36585,1.67004,1.27603,1.7951,5.95e-05,5.95e-05,5.95e-05
97,29816.1,1.20168,0.99291,1.57147,0.66315,0.68971,0.70931,0.37789,1.62987,1.2595,1.77688,4.96e-05,4.96e-05,4.96e-05
98,30122.7,1.191,0.98531,1.56393,0.65623,0.69216,0.70824,0.37545,1.64049,1.26068,1.78726,3.97e-05,3.97e-05,3.97e-05
99,30430.4,1.19394,0.98376,1.57484,0.65218,0.68273,0.70058,0.37306,1.65162,1.26239,1.79658,2.98e-05,2.98e-05,2.98e-05
100,30737.5,1.18486,0.99371,1.55917,0.64947,0.68346,0.69908,0.37488,1.64342,1.25537,1.79263,1.99e-05,1.99e-05,1.99e-05
