epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1502.75,1.60692,1.5754,1.82338,0.51978,0.58631,0.5466,0.23128,2.02147,1.73731,1.9567,0.0008713,0.0008713,0.0008713
15,1647.21,1.5928,1.55226,1.79579,0.53564,0.56688,0.56658,0.23773,2.00119,1.70485,1.95083,0.0008614,0.0008614,0.0008614
16,1793.23,1.58524,1.52959,1.80563,0.68953,0.51289,0.58627,0.25682,1.94541,1.65208,1.92141,0.0008515,0.0008515,0.0008515
17,1933.85,1.54883,1.51074,1.77553,0.57601,0.58649,0.59975,0.24076,2.00335,1.69467,1.99667,0.0008416,0.0008416,0.0008416
18,2075.16,1.57409,1.52521,1.78114,0.56417,0.5366,0.56579,0.2303,1.98257,1.70239,1.94857,0.0008317,0.0008317,0.0008317
19,2216.14,1.56731,1.47733,1.77939,0.64227,0.5709,0.6018,0.27029,1.89076,1.64015,1.89099,0.0008218,0.0008218,0.0008218
20,2356.73,1.57357,1.46859,1.78057,0.5985,0.59239,0.61031,0.25934,1.93298,1.56969,1.92848,0.0008119,0.0008119,0.0008119
21,2499.4,1.55347,1.45249,1.77865,0.73887,0.50018,0.57268,0.24858,1.9619,1.58982,1.90814,0.000802,0.000802,0.000802
22,2641.12,1.51054,1.43056,1.75172,0.57625,0.59677,0.61525,0.27573,1.92958,1.54778,1.86887,0.0007921,0.0007921,0.0007921
23,2775.8,1.5356,1.42133,1.74818,0.60107,0.53497,0.54856,0.22278,2.07308,1.66201,1.96019,0.0007822,0.0007822,0.0007822
24,2916.68,1.51696,1.40595,1.74895,0.58172,0.60107,0.60067,0.24963,2.02487,1.53634,2.00744,0.0007723,0.0007723,0.0007723
25,3057.24,1.50155,1.3796,1.72909,0.55951,0.64511,0.6374,0.28334,1.91088,1.54069,1.86822,0.0007624,0.0007624,0.0007624
26,3194.74,1.51224,1.38739,1.72761,0.59451,0.61898,0.59639,0.26643,1.92888,1.54899,1.87776,0.0007525,0.0007525,0.0007525
27,3332.54,1.52215,1.38623,1.74173,0.52991,0.59941,0.55749,0.23441,2.08373,1.62807,2.01571,0.0007426,0.0007426,0.0007426
28,3476.3,1.48245,1.3795,1.72063,0.60619,0.61791,0.62304,0.27816,1.91003,1.51829,1.87544,0.0007327,0.0007327,0.0007327
29,3623.88,1.46196,1.34438,1.69791,0.6006,0.64335,0.62663,0.2889,1.86618,1.49639,1.85465,0.0007228,0.0007228,0.0007228
30,3768.91,1.44781,1.3187,1.69851,0.59936,0.6607,0.66273,0.30272,1.8685,1.44375,1.9312,0.0007129,0.0007129,0.0007129
31,3912.76,1.47972,1.31982,1.72516,0.63641,0.60208,0.64225,0.27025,1.99126,1.52785,1.91562,0.000703,0.000703,0.000703
32,4056.93,1.46223,1.31033,1.69834,0.63676,0.58254,0.61835,0.26705,1.9599,1.50642,1.89164,0.0006931,0.0006931,0.0006931
33,4200.72,1.43793,1.27539,1.68135,0.65688,0.63177,0.65337,0.29681,1.90913,1.45841,1.85675,0.0006832,0.0006832,0.0006832
34,4338.39,1.45616,1.27417,1.68563,0.71806,0.57722,0.6598,0.30358,1.82554,1.4484,1.81999,0.0006733,0.0006733,0.0006733
35,4471.79,1.45997,1.30824,1.69649,0.69775,0.60891,0.67178,0.30248,1.85984,1.48804,1.83877,0.0006634,0.0006634,0.0006634
36,4604.77,1.46334,1.27937,1.68626,0.61097,0.62893,0.65302,0.30044,1.89277,1.45897,1.8779,0.0006535,0.0006535,0.0006535
37,4737.36,1.46391,1.26743,1.69489,0.6021,0.62484,0.63397,0.31113,1.77818,1.40734,1.78617,0.0006436,0.0006436,0.0006436
38,4869.69,1.42913,1.25341,1.65682,0.60551,0.63488,0.66032,0.30491,1.88515,1.42276,1.83231,0.0006337,0.0006337,0.0006337
39,5002.9,1.42629,1.25877,1.66652,0.5948,0.61933,0.65217,0.30881,1.85011,1.39537,1.82114,0.0006238,0.0006238,0.0006238
40,5134.76,1.40769,1.22529,1.64947,0.75909,0.58253,0.6665,0.30587,1.85823,1.43992,1.84046,0.0006139,0.0006139,0.0006139
41,5266.8,1.44554,1.23607,1.67268,0.76514,0.58145,0.65185,0.29396,1.8562,1.41696,1.83572,0.000604,0.000604,0.000604
42,5400.06,1.38898,1.20988,1.64206,0.63242,0.61373,0.66237,0.32043,1.78022,1.35946,1.77452,0.0005941,0.0005941,0.0005941
43,5531.95,1.40209,1.18761,1.64285,0.6272,0.63135,0.67793,0.32539,1.80909,1.37224,1.78141,0.0005842,0.0005842,0.0005842
44,5664.22,1.38225,1.19957,1.63619,0.61296,0.64086,0.6592,0.32088,1.74571,1.38778,1.76894,0.0005743,0.0005743,0.0005743
45,5797.08,1.40599,1.21071,1.65095,0.68552,0.62672,0.68097,0.33073,1.73452,1.38451,1.75906,0.0005644,0.0005644,0.0005644
46,5928.13,1.38942,1.18566,1.63781,0.72567,0.62817,0.68022,0.3316,1.73831,1.34178,1.76845,0.0005545,0.0005545,0.0005545
47,6059.61,1.38324,1.16251,1.62994,0.64454,0.63231,0.6555,0.32176,1.77753,1.38253,1.7785,0.0005446,0.0005446,0.0005446
48,6190.52,1.36993,1.16214,1.62802,0.60686,0.63139,0.63418,0.30714,1.75146,1.42862,1.7552,0.0005347,0.0005347,0.0005347
49,6321.93,1.38595,1.18475,1.62184,0.66266,0.58026,0.61812,0.29469,1.83518,1.44573,1.81555,0.0005248,0.0005248,0.0005248
50,6453.05,1.35393,1.17396,1.62101,0.76084,0.57274,0.67495,0.33121,1.78,1.35352,1.76911,0.0005149,0.0005149,0.0005149
51,6584.7,1.37079,1.13228,1.60887,0.68093,0.63295,0.66374,0.32196,1.78701,1.34161,1.7777,0.000505,0.000505,0.000505
52,6715.97,1.36006,1.15002,1.61231,0.65182,0.64572,0.65534,0.32874,1.76061,1.32474,1.76944,0.0004951,0.0004951,0.0004951
53,6847.45,1.34525,1.14749,1.61149,0.63169,0.62664,0.6439,0.30892,1.80537,1.40001,1.78598,0.0004852,0.0004852,0.0004852
54,6978.92,1.36398,1.13198,1.62573,0.64055,0.62695,0.65037,0.31775,1.78114,1.36026,1.82021,0.0004753,0.0004753,0.0004753
55,7110.52,1.36391,1.13058,1.60801,0.63604,0.68326,0.69859,0.34627,1.69954,1.29105,1.7182,0.0004654,0.0004654,0.0004654
56,7241.84,1.33934,1.10692,1.59168,0.60864,0.65865,0.66919,0.34476,1.71412,1.33087,1.76198,0.0004555,0.0004555,0.0004555
57,7373.19,1.32021,1.09359,1.57386,0.63525,0.64975,0.68058,0.35604,1.6895,1.37268,1.74882,0.0004456,0.0004456,0.0004456
58,7505.22,1.3371,1.08851,1.58662,0.66349,0.6623,0.68095,0.35828,1.68835,1.32502,1.74483,0.0004357,0.0004357,0.0004357
59,7636.68,1.32639,1.06818,1.58097,0.67111,0.65502,0.69333,0.33807,1.74125,1.32085,1.75995,0.0004258,0.0004258,0.0004258
60,7767.83,1.31686,1.06618,1.58303,0.66946,0.65036,0.676,0.34055,1.73159,1.31215,1.78558,0.0004159,0.0004159,0.0004159
61,7899.5,1.2992,1.07867,1.56688,0.65581,0.62659,0.66089,0.34636,1.68695,1.31453,1.7471,0.000406,0.000406,0.000406
62,8031.19,1.29709,1.05958,1.56793,0.63696,0.64592,0.68011,0.35788,1.66067,1.31586,1.73935,0.0003961,0.0003961,0.0003961
63,8163.22,1.33059,1.07984,1.58539,0.61963,0.65051,0.65379,0.32753,1.74327,1.34555,1.77426,0.0003862,0.0003862,0.0003862
64,8294.65,1.30472,1.07228,1.56261,0.63932,0.61941,0.65619,0.34055,1.71791,1.32347,1.77731,0.0003763,0.0003763,0.0003763
65,8425.82,1.32702,1.07135,1.58643,0.59639,0.64706,0.67012,0.35769,1.65382,1.30827,1.73142,0.0003664,0.0003664,0.0003664
66,8562.61,1.2926,1.03155,1.55763,0.63813,0.64893,0.66888,0.34469,1.68943,1.31222,1.735,0.0003565,0.0003565,0.0003565
67,8696.36,1.27777,1.03193,1.55975,0.67731,0.64922,0.68067,0.35594,1.67908,1.27599,1.75601,0.0003466,0.0003466,0.0003466
68,8827.83,1.28287,1.02497,1.5548,0.66893,0.63234,0.68057,0.34718,1.72194,1.29224,1.7736,0.0003367,0.0003367,0.0003367
69,8959.05,1.2551,0.99724,1.52557,0.64318,0.65678,0.68776,0.35204,1.72427,1.3036,1.76859,0.0003268,0.0003268,0.0003268
70,9090.48,1.25752,1.00776,1.5288,0.68568,0.61235,0.65407,0.33919,1.74632,1.32673,1.77799,0.0003169,0.0003169,0.0003169
71,9221.87,1.25071,0.97883,1.52297,0.66763,0.6429,0.66638,0.3451,1.70264,1.2795,1.74035,0.000307,0.000307,0.000307
72,9353.71,1.24739,0.97572,1.53118,0.63763,0.65701,0.67909,0.36683,1.65293,1.26059,1.7257,0.0002971,0.0002971,0.0002971
73,9485.28,1.22771,0.96861,1.50253,0.68604,0.65219,0.69625,0.36863,1.67801,1.25703,1.75355,0.0002872,0.0002872,0.0002872
74,9616.65,1.24962,0.96632,1.51679,0.70822,0.6106,0.66797,0.33606,1.80535,1.31896,1.81127,0.0002773,0.0002773,0.0002773
75,9748.34,1.23079,0.95097,1.50813,0.69091,0.64609,0.69679,0.37481,1.66293,1.26827,1.72173,0.0002674,0.0002674,0.0002674
76,9879.85,1.19879,0.94413,1.48826,0.6353,0.64937,0.66594,0.35573,1.68048,1.2962,1.74152,0.0002575,0.0002575,0.0002575
77,10013.3,1.22725,0.96048,1.50372,0.66043,0.64389,0.68713,0.36337,1.69183,1.28936,1.76798,0.0002476,0.0002476,0.0002476
78,10145.6,1.2215,0.93174,1.50338,0.69826,0.61907,0.67149,0.36319,1.68989,1.27959,1.76283,0.0002377,0.0002377,0.0002377
79,10276.8,1.22249,0.92795,1.49279,0.65456,0.64152,0.67005,0.36454,1.68968,1.25288,1.76095,0.0002278,0.0002278,0.0002278
80,10408.7,1.19243,0.90723,1.47678,0.67046,0.66032,0.69912,0.37029,1.67252,1.26888,1.75719,0.0002179,0.0002179,0.0002179
81,10540.2,1.18041,0.8998,1.47752,0.6924,0.62369,0.68553,0.36615,1.68513,1.26162,1.74822,0.000208,0.000208,0.000208
82,10671.9,1.18196,0.8995,1.47047,0.63793,0.65404,0.66965,0.37071,1.62245,1.27396,1.71379,0.0001981,0.0001981,0.0001981
83,10803.3,1.18587,0.89798,1.47045,0.66026,0.65647,0.68262,0.37108,1.67222,1.26397,1.75288,0.0001882,0.0001882,0.0001882
84,10934.9,1.17546,0.90658,1.46532,0.68374,0.63087,0.68145,0.3609,1.66889,1.26738,1.74016,0.0001783,0.0001783,0.0001783
85,11066.4,1.17712,0.87627,1.46605,0.69948,0.63791,0.68281,0.36949,1.6486,1.25535,1.75728,0.0001684,0.0001684,0.0001684
86,11198.1,1.1596,0.87143,1.46475,0.67813,0.63351,0.68415,0.37007,1.65471,1.25071,1.75048,0.0001585,0.0001585,0.0001585
87,11331.4,1.17473,0.88815,1.47188,0.70664,0.61985,0.67785,0.36627,1.63859,1.25482,1.73183,0.0001486,0.0001486,0.0001486
88,11464.7,1.15498,0.8633,1.45272,0.63801,0.64317,0.66457,0.3612,1.65897,1.24998,1.75168,0.0001387,0.0001387,0.0001387
89,11596.1,1.17084,0.86183,1.46403,0.65613,0.6478,0.66617,0.36366,1.66486,1.24576,1.76306,0.0001288,0.0001288,0.0001288
90,11727.7,1.1339,0.85477,1.43097,0.62106,0.6564,0.67082,0.3588,1.68238,1.26113,1.77123,0.0001189,0.0001189,0.0001189
91,11860.1,1.13301,0.84404,1.43639,0.66239,0.65681,0.68321,0.37306,1.64576,1.21776,1.73776,0.000109,0.000109,0.000109
92,11991.8,1.13665,0.8475,1.4365,0.6587,0.6475,0.67576,0.37455,1.62506,1.23927,1.72757,9.91e-05,9.91e-05,9.91e-05
93,12123.4,1.10194,0.82657,1.42243,0.70445,0.62153,0.6754,0.37268,1.65526,1.24201,1.7677,8.92e-05,8.92e-05,8.92e-05
94,12254.6,1.11423,0.81062,1.42301,0.63413,0.65647,0.676,0.3695,1.66164,1.24097,1.76255,7.93e-05,7.93e-05,7.93e-05
95,12386.4,1.11268,0.82265,1.41429,0.65938,0.64359,0.67111,0.37476,1.64302,1.23003,1.7433,6.94e-05,6.94e-05,6.94e-05
